Time,TP PRELAZ 056_A+_001,TP PRELAZ 056_A-_101,TP CELJSKA CESTA 2694_A+_201,TP CELJSKA CESTA 2694_A-_301,TP BENCINSKI SERVIS 3 2781_A+_401,TP BENCINSKI SERVIS 3 2781_A-_501
,kW,kW,kW,kW,kW,kW
02/03/2024 12:00,0,0,57.04,0,3.276,1.092
02/03/2024 12:15,0,0,53.2,0,6.276,1.488
02/03/2024 12:30,0,0,56.56,0,2.856,4.224
02/03/2024 12:45,0,0,72.72,0,4.656,1.872
02/03/2024 13:00,0,0,58.8,0,7.272,0
02/03/2024 13:15,0,0,60,0,7.572,0
02/03/2024 13:30,0,0,63.52,0,15.228,0
02/03/2024 13:45,0,0,54.32,0,15.828,0
02/03/2024 14:00,0,0,45.6,0,9.408,0.036
02/03/2024 14:15,0,0,51.36,0,8.964,0.216
02/03/2024 14:30,0,0,56.48,0,4.692,2.532
02/03/2024 14:45,0,0,62.88,0,9.06,0
02/03/2024 15:00,0,0,65.6,0,10.272,0.204
02/03/2024 15:15,0,0,63.12,0,10.116,0
02/03/2024 15:30,0,0,57.2,0,12.144,0
02/03/2024 15:45,0,0,59.12,0,12.348,0
02/03/2024 16:00,0,0,60.96,0,16.152,0
02/03/2024 16:15,0,0,67.76,0,10.464,0
02/03/2024 16:30,0,0,72.4,0,14.556,0
02/03/2024 16:45,0,0,71.2,0,16.764,0
02/03/2024 17:00,0,0,67.84,0,17.508,0
02/03/2024 17:15,0,0,71.04,0,13.908,0
02/03/2024 17:30,0,0,71.76,0,16.08,0
02/03/2024 17:45,0,0,76.24,0,17.688,0
02/03/2024 18:00,0,0,90,0,13.284,0
02/03/2024 18:15,0,0,86.48,0,14.076,0
02/03/2024 18:30,0,0,85.2,0,13.692,0
02/03/2024 18:45,0,0,76,0,13.212,0
02/03/2024 19:00,0,0,75.44,0,13.848,0
02/03/2024 19:15,0,0,75.84,0,12.624,0
02/03/2024 19:30,0,0,73.28,0,9.972,0
02/03/2024 19:45,0,0,80.72,0,10.128,0
02/03/2024 20:00,0,0,82.4,0,10.92,0
02/03/2024 20:15,0,0,83.6,0,9.816,0
02/03/2024 20:30,0,0,80.8,0,11.892,0
02/03/2024 20:45,0,0,76.56,0,12.552,0
02/03/2024 21:00,0,0,80.16,0,11.976,0
02/03/2024 21:15,0,0,80,0,11.352,0
02/03/2024 21:30,0,0,75.28,0,10.944,0
02/03/2024 21:45,0,0,70.4,0,9.204,0
02/03/2024 22:00,0,0,71.84,0,9.612,0
02/03/2024 22:15,0,0,65.6,0,9.312,0
02/03/2024 22:30,0,0,61.76,0,8.016,0
02/03/2024 22:45,0,0,60.64,0,8.832,0
02/03/2024 23:00,0,0,63.68,0,9.456,0
02/03/2024 23:15,0,0,62,0,8.028,0
02/03/2024 23:30,0,0,61.44,0,10.248,0
02/03/2024 23:45,0,0,60.24,0,9.972,0
03/03/2024 00:00,0,0,59.36,0,8.856,0
03/03/2024 00:15,0,0,60.4,0,7.116,0
03/03/2024 00:30,0,0,58.4,0,7.368,0
03/03/2024 00:45,0,0,55.52,0,7.668,0
03/03/2024 01:00,0,0,55.84,0,7.008,0
03/03/2024 01:15,0,0,52.96,0,7.092,0
03/03/2024 01:30,0,0,55.92,0,6.636,0
03/03/2024 01:45,0,0,55.76,0,7.164,0
03/03/2024 02:00,0,0,58.16,0,6.888,0
03/03/2024 02:15,0,0,59.6,0,6.852,0
03/03/2024 02:30,0,0,54.56,0,6.72,0
03/03/2024 02:45,0,0,53.52,0,6.372,0
03/03/2024 03:00,0,0,51.68,0,6.792,0
03/03/2024 03:15,0,0,52.8,0,6.888,0
03/03/2024 03:30,0,0,53.12,0,6.684,0
03/03/2024 03:45,0,0,50.72,0,6.072,0
03/03/2024 04:00,0,0,57.28,0,6.84,0
03/03/2024 04:15,0,0,56.48,0,6.18,0
03/03/2024 04:30,0,0,54,0,6.444,0
03/03/2024 04:45,0,0,54.8,0,6.432,0
03/03/2024 05:00,0,0,56.56,0,6.312,0
03/03/2024 05:15,0,0,56.88,0,6.984,0
03/03/2024 05:30,0,0,55.84,0,7.452,0
03/03/2024 05:45,0,0,56.4,0,9.324,0
03/03/2024 06:00,0,0,59.52,0,10.5,0
03/03/2024 06:15,0,0,59.6,0,9.324,0
03/03/2024 06:30,0,0,58.64,0,8.568,0
03/03/2024 06:45,0,0,59.44,0,7.308,0
03/03/2024 07:00,0,0,56.4,0,6.768,0
03/03/2024 07:15,0,0,60.4,0,6.54,0
03/03/2024 07:30,0,0,52.72,0,7.284,0
03/03/2024 07:45,0,0,48.4,0,5.664,0
03/03/2024 08:00,0,0,49.52,0,6.72,0
03/03/2024 08:15,0,0,47.36,0,5.388,0
03/03/2024 08:30,0,0,58.88,0,7.512,0
03/03/2024 08:45,0,0,53.84,0,9.9,0.096
03/03/2024 09:00,0,0,46.48,0,3.9,0.168
03/03/2024 09:15,0,0,46.24,0,0.228,3.48
03/03/2024 09:30,0,0,43.36,0,0.96,1.788
03/03/2024 09:45,0,0,37.68,0,0.888,2.328
03/03/2024 10:00,0,0,35.28,0,0.924,1.86
03/03/2024 10:15,0,0,40,0,3.696,1.164
03/03/2024 10:30,0,0,51.52,0,3.924,0.528
03/03/2024 10:45,0,0,57.92,0,3.168,0.972
03/03/2024 11:00,0,0,59.04,0,3.504,0.288
03/03/2024 11:15,0,0,63.76,0,4.524,0.024
03/03/2024 11:30,0,0,60.96,0,1.38,1.188
03/03/2024 11:45,0,0,64.48,0,7.008,0.108
03/03/2024 12:00,0,0,78.48,0,7.932,0
03/03/2024 12:15,0,0,76.08,0,8.436,0.012
03/03/2024 12:30,0,0,75.04,0,5.436,0.24
03/03/2024 12:45,0,0,61.36,0,4.824,0.084
03/03/2024 13:00,0,0,56.72,0,2.496,3.348
03/03/2024 13:15,0,0,62.88,0,2.76,1.992
03/03/2024 13:30,0,0,69.52,0,7.752,0
03/03/2024 13:45,0,0,60.4,0,6.78,0
03/03/2024 14:00,0,0,51.52,0,8.364,0
03/03/2024 14:15,0,0,48.48,0,9.012,0
03/03/2024 14:30,0,0,46.64,0,2.856,1.332
03/03/2024 14:45,0,0,52.16,0,8.04,0
03/03/2024 15:00,0,0,44.88,0,5.172,0.744
03/03/2024 15:15,0,0,54.24,0,12.816,0
03/03/2024 15:30,0,0,53.76,0,13.476,0
03/03/2024 15:45,0,0,53.6,0,8.352,0
03/03/2024 16:00,0,0,52.8,0,13.2,0
03/03/2024 16:15,0,0,56.64,0,11.52,0
03/03/2024 16:30,0,0,63.44,0,13.692,0
03/03/2024 16:45,0,0,68.8,0,18.42,0
03/03/2024 17:00,0,0,64.56,0,16.98,0
03/03/2024 17:15,0,0,67.2,0,15.552,0
03/03/2024 17:30,0,0,75.76,0,15.852,0
03/03/2024 17:45,0,0,79.36,0,15.228,0
03/03/2024 18:00,0,0,83.84,0,14.136,0
03/03/2024 18:15,0,0,87.04,0,11.316,0
03/03/2024 18:30,0,0,88.72,0,11.58,0
03/03/2024 18:45,0,0,88.72,0,11.376,0
03/03/2024 19:00,0,0,91.36,0,12.504,0
03/03/2024 19:15,0,0,86.32,0,13.008,0
03/03/2024 19:30,0,0,81.04,0,12.504,0
03/03/2024 19:45,0,0,71.76,0,10.884,0
03/03/2024 20:00,0,0,74,0,10.932,0
03/03/2024 20:15,0,0,75.52,0,13.62,0
03/03/2024 20:30,0,0,75.92,0,13.944,0
03/03/2024 20:45,0,0,77.2,0,13.788,0
03/03/2024 21:00,0,0,74.56,0,10.608,0
03/03/2024 21:15,0,0,72,0,9.84,0
03/03/2024 21:30,0,0,74.32,0,9.792,0
03/03/2024 21:45,0,0,74.16,0,9.888,0
03/03/2024 22:00,0,0,74,0,10.128,0
03/03/2024 22:15,0,0,71.52,0,9.132,0
03/03/2024 22:30,0,0,69.44,0,8.844,0
03/03/2024 22:45,0,0,67.28,0,8.712,0
03/03/2024 23:00,0,0,65.84,0,8.808,0
03/03/2024 23:15,0,0,61.76,0,8.088,0
03/03/2024 23:30,0,0,58.08,0,8.052,0
03/03/2024 23:45,0,0,56.24,0,8.628,0
04/03/2024 00:00,0,0,54.8,0,9.072,0
04/03/2024 00:15,0,0,59.04,0,8.088,0
04/03/2024 00:30,0,0,57.12,0,7.056,0
04/03/2024 00:45,0,0,48.64,0,6.804,0
04/03/2024 01:00,0,0,47.36,0,6.648,0
04/03/2024 01:15,0,0,47.36,0,6.396,0
04/03/2024 01:30,0,0,47.52,0,7.116,0
04/03/2024 01:45,0,0,50.32,0,7.8,0
04/03/2024 02:00,0,0,53.36,0,8.664,0
04/03/2024 02:15,0,0,51.28,0,9.252,0
04/03/2024 02:30,0,0,51.12,0,9.6,0
04/03/2024 02:45,0,0,49.84,0,9,0
04/03/2024 03:00,0,0,50.32,0,8.22,0
04/03/2024 03:15,0,0,50.88,0,7.824,0
04/03/2024 03:30,0,0,52.32,0,8.496,0
04/03/2024 03:45,0,0,50.48,0,8.268,0
04/03/2024 04:00,0,0,53.68,0,7.944,0
04/03/2024 04:15,0,0,51.28,0,7.248,0
04/03/2024 04:30,0,0,50,0,7.068,0
04/03/2024 04:45,0,0,51.84,0,7.428,0
04/03/2024 05:00,0,0,51.6,0,9.18,0
04/03/2024 05:15,0,0,54.24,0,9.6,0
04/03/2024 05:30,0,0,58.96,0,7.476,0
04/03/2024 05:45,0,0,60.32,0,9.684,0
04/03/2024 06:00,0,0,67.44,0,13.056,0
04/03/2024 06:15,0,0,67.44,0,16.536,0
04/03/2024 06:30,0,0,70.72,0,15.732,0
04/03/2024 06:45,0,0,69.28,0,13.572,0
04/03/2024 07:00,0,0,64.88,0,12.912,0
04/03/2024 07:15,0,0,68.32,0,13.236,0
04/03/2024 07:30,0,0,57.84,0,15.948,0
04/03/2024 07:45,0,0,59.44,0,13.8,0
04/03/2024 08:00,0,0,69.84,0,11.724,0
04/03/2024 08:15,0,0,74,0,10.464,0
04/03/2024 08:30,0,0,79.84,0,9.156,0
04/03/2024 08:45,0,0,77.12,0,6.78,0
04/03/2024 09:00,0,0,70.64,0,9.192,0
04/03/2024 09:15,0,0,72.16,0,11.748,0
04/03/2024 09:30,0,0,76.08,0,14.256,0
04/03/2024 09:45,0,0,82.08,0,11.616,0
04/03/2024 10:00,0,0,84.16,0,7.596,0
04/03/2024 10:15,0,0,82.88,0,6.576,0
04/03/2024 10:30,0,0,86.8,0,4.392,0
04/03/2024 10:45,0,0,91.12,0,2.976,0
04/03/2024 11:00,0,0,91.68,0,2.544,0.012
04/03/2024 11:15,0,0,75.12,0,1.56,0.396
04/03/2024 11:30,0,0,75.04,0,2.976,0.108
04/03/2024 11:45,0,0,72.96,0,0.12,1.404
04/03/2024 12:00,0,0,79.28,0,0.168,1.272
04/03/2024 12:15,0,0,77.28,0,0,3.756
04/03/2024 12:30,0,0,81.52,0,0,4.284
04/03/2024 12:45,0,0,82.48,0,4.548,0.408
04/03/2024 13:00,0,0,79.52,0,0.384,0.648
04/03/2024 13:15,0,0,63.6,0,0.936,0.168
04/03/2024 13:30,0,0,64.48,0,4.032,0.012
04/03/2024 13:45,0,0,65.04,0,7.2,0
04/03/2024 14:00,0,0,76.08,0,8.028,0
04/03/2024 14:15,0,0,67.6,0,10.068,0
04/03/2024 14:30,0,0,77.84,0,5.016,0
04/03/2024 14:45,0,0,78.24,0,2.76,0
04/03/2024 15:00,0,0,59.68,0,2.952,0
04/03/2024 15:15,0,0,66.4,0,2.892,0
04/03/2024 15:30,0,0,61.6,0,5.388,0
04/03/2024 15:45,0,0,65.76,0,7.56,0
04/03/2024 16:00,0,0,83.36,0,12.252,0
04/03/2024 16:15,0,0,80.64,0,10.572,0
04/03/2024 16:30,0,0,81.92,0,10.104,0
04/03/2024 16:45,0,0,81.36,0,10.056,0
04/03/2024 17:00,0,0,75.04,0,11.004,0
04/03/2024 17:15,0,0,71.52,0,14.736,0
04/03/2024 17:30,0,0,77.2,0,11.604,0
04/03/2024 17:45,0,0,81.28,0,14.316,0
04/03/2024 18:00,0,0,86.16,0,13.152,0
04/03/2024 18:15,0,0,90.64,0,13.584,0
04/03/2024 18:30,0,0,92.64,0,12.564,0
04/03/2024 18:45,0,0,87.2,0,14.964,0
04/03/2024 19:00,0,0,96.48,0,15.924,0
04/03/2024 19:15,0,0,92.8,0,15.924,0
04/03/2024 19:30,0,0,72.72,0,16.356,0
04/03/2024 19:45,0,0,71.36,0,17.676,0
04/03/2024 20:00,0,0,72.24,0,15.072,0
04/03/2024 20:15,0,0,76.4,0,10.776,0
04/03/2024 20:30,0,0,77.76,0,9.156,0
04/03/2024 20:45,0,0,76.88,0,9.792,0
04/03/2024 21:00,0,0,77.84,0,11.652,0
04/03/2024 21:15,0,0,76.48,0,11.34,0
04/03/2024 21:30,0,0,70.56,0,12.192,0
04/03/2024 21:45,0,0,71.92,0,9.384,0
04/03/2024 22:00,0,0,66.96,0,10.416,0
04/03/2024 22:15,0,0,69.84,0,10.308,0
04/03/2024 22:30,0,0,67.2,0,9.42,0
04/03/2024 22:45,0,0,67.44,0,9.348,0
04/03/2024 23:00,0,0,56.24,0,8.856,0
04/03/2024 23:15,0,0,54.24,0,8.928,0
04/03/2024 23:30,0,0,51.68,0,9.048,0
04/03/2024 23:45,0,0,48.72,0,8.556,0
05/03/2024 00:00,0,0,47.84,0,8.088,0
05/03/2024 00:15,0,0,49.84,0,7.416,0
05/03/2024 00:30,0,0,53.36,0,7.716,0
05/03/2024 00:45,0,0,51.04,0,7.44,0
05/03/2024 01:00,0,0,48.4,0,7.104,0
05/03/2024 01:15,0,0,49.68,0,8.256,0
05/03/2024 01:30,0,0,49.84,0,9.192,0
05/03/2024 01:45,0,0,52.4,0,6.3,0
05/03/2024 02:00,0,0,50.08,0,6.816,0
05/03/2024 02:15,0,0,49.52,0,6.924,0
05/03/2024 02:30,0,0,47.84,0,7.104,0
05/03/2024 02:45,0,0,47.84,0,6.9,0
05/03/2024 03:00,0,0,50.96,0,6.528,0
05/03/2024 03:15,0,0,48.8,0,6.444,0
05/03/2024 03:30,0,0,51.2,0,6.78,0
05/03/2024 03:45,0,0,56.4,0,7.2,0
05/03/2024 04:00,0,0,61.04,0,7.416,0
05/03/2024 04:15,0,0,61.12,0,7.608,0
05/03/2024 04:30,0,0,59.36,0,7.392,0
05/03/2024 04:45,0,0,57.44,0,9.132,0
05/03/2024 05:00,0,0,57.12,0,8.472,0
05/03/2024 05:15,0,0,46,0,10.368,0
05/03/2024 05:30,0,0,54.64,0,7.512,0
05/03/2024 05:45,0,0,58.08,0,7.908,0
05/03/2024 06:00,0,0,62.48,0,11.508,0
05/03/2024 06:15,0,0,61.28,0,14.736,0
05/03/2024 06:30,0,0,60.88,0,14.448,0
05/03/2024 06:45,0,0,64.72,0,14.004,0
05/03/2024 07:00,0,0,58.32,0,13.848,0
05/03/2024 07:15,0,0,62.48,0,12.852,0
05/03/2024 07:30,0,0,63.68,0,16.764,0
05/03/2024 07:45,0,0,58.08,0,16.836,0
05/03/2024 08:00,0,0,68.4,0,11.304,0
05/03/2024 08:15,0,0,64.56,0,7.8,0
05/03/2024 08:30,0,0,63.52,0,3.924,0.168
05/03/2024 08:45,0,0,51.6,0,3.78,0.372
05/03/2024 09:00,0,0,56.64,0,0.24,0.612
05/03/2024 09:15,0,0,45.36,0,0.744,2.244
05/03/2024 09:30,0,0,58.16,0,2.88,0.36
05/03/2024 09:45,0,0,57.6,0,3.984,0.444
05/03/2024 10:00,0,0,53.28,0,0,4.38
05/03/2024 10:15,0,0,61.84,0,0.096,0.96
05/03/2024 10:30,0,0,70.72,0,1.116,0.756
05/03/2024 10:45,0,0,69.6,0,0.312,7.044
05/03/2024 11:00,0,0,74.32,0,1.452,1.932
05/03/2024 11:15,0,0,71.6,0,3.564,0.084
05/03/2024 11:30,0,0,74.64,0,6.96,0
05/03/2024 11:45,0,0,54.24,0,7.68,0
05/03/2024 12:00,0,0,49.2,0,7.02,0
05/03/2024 12:15,0,0,54.96,0,8.424,0
05/03/2024 12:30,0,0,52.64,0,5.328,0.156
05/03/2024 12:45,0,0,51.28,0,3.348,1.224
05/03/2024 13:00,0,0,66.8,0,0.444,1.668
05/03/2024 13:15,0,0,70.4,0,6.576,0.072
05/03/2024 13:30,0,0,64.8,0,1.356,0.672
05/03/2024 13:45,0,0,52.08,0,0.048,3.06
05/03/2024 14:00,0,0,64.72,0,0.396,3.912
05/03/2024 14:15,0,0,74.56,0,3.252,0
05/03/2024 14:30,0,0,84.56,0,4.044,0
05/03/2024 14:45,0,0,98.08,0,11.604,0
05/03/2024 15:00,0,0,98.48,0,13.728,0
05/03/2024 15:15,0,0,99.44,0,12.168,0
05/03/2024 15:30,0,0,109.92,0,7.932,0
05/03/2024 15:45,0,0,103.44,0,9.9,0
05/03/2024 16:00,0,0,89.44,0,11.064,0
05/03/2024 16:15,0,0,80.88,0,12.096,0
05/03/2024 16:30,0,0,82,0,12.444,0
05/03/2024 16:45,0,0,73.2,0,12.276,0
05/03/2024 17:00,0,0,74.24,0,13.98,0
05/03/2024 17:15,0,0,71.04,0,16.644,0
05/03/2024 17:30,0,0,70.56,0,21.564,0
05/03/2024 17:45,0,0,80,0,21.12,0
05/03/2024 18:00,0,0,77.84,0,18.816,0
05/03/2024 18:15,0,0,57.76,0,18.996,0
05/03/2024 18:30,0,0,62.48,0,20.472,0
05/03/2024 18:45,0,0,68.16,0,19.956,0
05/03/2024 19:00,0,0,70.64,0,20.436,0
05/03/2024 19:15,0,0,68.32,0,19.752,0
05/03/2024 19:30,0,0,62.08,0,19.092,0
05/03/2024 19:45,0,0,64.72,0,17.22,0
05/03/2024 20:00,0,0,74.48,0,17.508,0
05/03/2024 20:15,0,0,78.16,0,13.404,0
05/03/2024 20:30,0,0,80.48,0,11.652,0
05/03/2024 20:45,0,0,81.52,0,12.072,0
05/03/2024 21:00,0,0,80.72,0,11.112,0
05/03/2024 21:15,0,0,74.32,0,9.024,0
05/03/2024 21:30,0,0,75.36,0,9.336,0
05/03/2024 21:45,0,0,62.4,0,10.812,0
05/03/2024 22:00,0,0,58.56,0,10.908,0
05/03/2024 22:15,0,0,61.36,0,8.976,0
05/03/2024 22:30,0,0,62.08,0,7.932,0
05/03/2024 22:45,0,0,57.2,0,7.752,0
05/03/2024 23:00,0,0,60.64,0,10.968,0
05/03/2024 23:15,0,0,56.48,0,9.624,0
05/03/2024 23:30,0,0,53.84,0,8.484,0
05/03/2024 23:45,0,0,55.76,0,8.568,0
06/03/2024 00:00,0,0,57.52,0,6.924,0
06/03/2024 00:15,0,0,59.12,0,6.924,0
06/03/2024 00:30,0,0,49.76,0,7.38,0
06/03/2024 00:45,0,0,44.16,0,6.912,0
06/03/2024 01:00,0,0,43.6,0,7.044,0
06/03/2024 01:15,0,0,46.4,0,6.876,0
06/03/2024 01:30,0,0,45.12,0,6.24,0
06/03/2024 01:45,0,0,44.64,0,6.828,0
06/03/2024 02:00,0,0,44.56,0,7.872,0
06/03/2024 02:15,0,0,44.96,0,7.368,0
06/03/2024 02:30,0,0,47.68,0,6.828,0
06/03/2024 02:45,0,0,51.28,0,6.42,0
06/03/2024 03:00,0,0,51.36,0,6.468,0
06/03/2024 03:15,0,0,50.32,0,7.968,0
06/03/2024 03:30,0,0,48.88,0,8.868,0
06/03/2024 03:45,0,0,49.28,0,7.716,0
06/03/2024 04:00,0,0,48.56,0,8.28,0
06/03/2024 04:15,0,0,46,0,7.716,0
06/03/2024 04:30,0,0,47.2,0,9.6,0
06/03/2024 04:45,0,0,46.56,0,8.64,0
06/03/2024 05:00,0,0,48.96,0,9.228,0
06/03/2024 05:15,0,0,47.84,0,8.16,0
06/03/2024 05:30,0,0,52.72,0,7.824,0
06/03/2024 05:45,0,0,56.16,0,8.724,0
06/03/2024 06:00,0,0,59.92,0,13.728,0
06/03/2024 06:15,0,0,61.28,0,14.328,0
06/03/2024 06:30,0,0,62.4,0,14.064,0
06/03/2024 06:45,0,0,70.24,0,13.536,0
06/03/2024 07:00,0,0,67.28,0,13.932,0
06/03/2024 07:15,0,0,70.24,0,13.308,0
06/03/2024 07:30,0,0,81.2,0,12.624,0
06/03/2024 07:45,0,0,75.04,0,12.876,0
06/03/2024 08:00,0,0,66.24,0,12.252,0
06/03/2024 08:15,0,0,68.72,0,11.604,0
06/03/2024 08:30,0,0,84.4,0,11.928,0
06/03/2024 08:45,0,0,79.2,0,11.4,0
06/03/2024 09:00,0,0,78.72,0,11.976,0
06/03/2024 09:15,0,0,95.68,0,13.248,0
06/03/2024 09:30,0,0,97.52,0,14.256,0
06/03/2024 09:45,0,0,84.32,0,12.324,0
06/03/2024 10:00,0,0,67.12,0,11.424,0
06/03/2024 10:15,0,0,66.24,0,11.448,0
06/03/2024 10:30,0,0,82.08,0,9.648,0
06/03/2024 10:45,0,0,74.4,0,7.548,0
06/03/2024 11:00,0,0,78.4,0,9.12,0
06/03/2024 11:15,0,0,76.32,0,10.452,0
06/03/2024 11:30,0,0,70.8,0,12.36,0
06/03/2024 11:45,0,0,60.48,0,14.94,0
06/03/2024 12:00,0,0,62.56,0,9.108,0
06/03/2024 12:15,0,0,68.56,0,11.136,0
06/03/2024 12:30,0,0,68.48,0,9.708,0
06/03/2024 12:45,0,0,81.2,0,11.256,0
06/03/2024 13:00,0,0,93.36,0,11.544,0
06/03/2024 13:15,0,0,102.96,0,11.388,0
06/03/2024 13:30,0,0,111.04,0,11.748,0
06/03/2024 13:45,0,0,99.84,0,13.536,0
06/03/2024 14:00,0,0,110.72,0,14.412,0
06/03/2024 14:15,0,0,105.2,0,11.196,0
06/03/2024 14:30,0,0,100.72,0,8.7,0
06/03/2024 14:45,0,0,86.08,0,9.192,0
06/03/2024 15:00,0,0,73.2,0,13.44,0
06/03/2024 15:15,0,0,74.8,0,9.324,0
06/03/2024 15:30,0,0,74.56,0,9.324,0
06/03/2024 15:45,0,0,79.2,0,8.22,0
06/03/2024 16:00,0,0,76.72,0,9.156,0
06/03/2024 16:15,0,0,78.56,0,11.976,0
06/03/2024 16:30,0,0,74.48,0,15.708,0
06/03/2024 16:45,0,0,77.36,0,11.28,0
06/03/2024 17:00,0,0,81.52,0,17.88,0
06/03/2024 17:15,0,0,74.8,0,17.412,0
06/03/2024 17:30,0,0,78.32,0,17.544,0
06/03/2024 17:45,0,0,85.76,0,17.316,0
06/03/2024 18:00,0,0,100.24,0,18.9,0
06/03/2024 18:15,0,0,91.28,0,17.772,0
06/03/2024 18:30,0,0,90.56,0,17.952,0
06/03/2024 18:45,0,0,88.64,0,23.664,0
06/03/2024 19:00,0,0,82.48,0,19.2,0
06/03/2024 19:15,0,0,80.32,0,16.788,0
06/03/2024 19:30,0,0,88.32,0,17.928,0
06/03/2024 19:45,0,0,84.96,0,19.272,0
06/03/2024 20:00,0,0,75.6,0,15.864,0
06/03/2024 20:15,0,0,72.88,0,11.604,0
06/03/2024 20:30,0,0,74.48,0,11.088,0
06/03/2024 20:45,0,0,80.08,0,13.512,0
06/03/2024 21:00,0,0,78.64,0,12.156,0
06/03/2024 21:15,0,0,78.88,0,10.908,0
06/03/2024 21:30,0,0,78.48,0,10.284,0
06/03/2024 21:45,0,0,74.24,0,9.252,0
06/03/2024 22:00,0,0,73.68,0,8.856,0
06/03/2024 22:15,0,0,74.4,0,8.436,0
06/03/2024 22:30,0,0,75.52,0,7.668,0
06/03/2024 22:45,0,0,70.4,0,7.464,0
06/03/2024 23:00,0,0,62.72,0,8.652,0
06/03/2024 23:15,0,0,58.4,0,7.812,0
06/03/2024 23:30,0,0,56.8,0,8.376,0
06/03/2024 23:45,0,0,50.96,0,7.332,0
07/03/2024 00:00,0,0,49.68,0,6.924,0
07/03/2024 00:15,0,0,53.84,0,6.912,0
07/03/2024 00:30,0,0,51.04,0,7.416,0
07/03/2024 00:45,0,0,48.4,0,9.492,0
07/03/2024 01:00,0,0,52.72,0,7.416,0
07/03/2024 01:15,0,0,59.36,0,8.376,0
07/03/2024 01:30,0,0,63.36,0,7.74,0
07/03/2024 01:45,0,0,59.76,0,7.476,0
07/03/2024 02:00,0,0,58.88,0,7.392,0
07/03/2024 02:15,0,0,51.68,0,8.424,0
07/03/2024 02:30,0,0,58.96,0,7.344,0
07/03/2024 02:45,0,0,59.04,0,7.2,0
07/03/2024 03:00,0,0,59.84,0,7.728,0
07/03/2024 03:15,0,0,60.32,0,7.992,0
07/03/2024 03:30,0,0,59.04,0,7.572,0
07/03/2024 03:45,0,0,60.72,0,8.652,0
07/03/2024 04:00,0,0,61.28,0,8.808,0
07/03/2024 04:15,0,0,50,0,7.188,0
07/03/2024 04:30,0,0,55.92,0,9.492,0
07/03/2024 04:45,0,0,48.88,0,10.092,0
07/03/2024 05:00,0,0,62.08,0,10.344,0
07/03/2024 05:15,0,0,57.28,0,10.116,0
07/03/2024 05:30,0,0,63.28,0,9.732,0
07/03/2024 05:45,0,0,64.4,0,8.508,0
07/03/2024 06:00,0,0,66.72,0,13.8,0
07/03/2024 06:15,0,0,70.48,0,15.708,0
07/03/2024 06:30,0,0,67.2,0,14.268,0
07/03/2024 06:45,0,0,68.96,0,14.4,0
07/03/2024 07:00,0,0,64.72,0,12.456,0
07/03/2024 07:15,0,0,67.6,0,10.188,0
07/03/2024 07:30,0,0,76.32,0,14.844,0
07/03/2024 07:45,0,0,78.88,0,13.044,0
07/03/2024 08:00,0,0,66,0,12.528,0
07/03/2024 08:15,0,0,73.44,0,15.552,0
07/03/2024 08:30,0,0,73.92,0,12.504,0
07/03/2024 08:45,0,0,79.6,0,11.208,0
07/03/2024 09:00,0,0,87.12,0,10.668,0
07/03/2024 09:15,0,0,78.8,0,10.608,0
07/03/2024 09:30,0,0,82.8,0,11.532,0
07/03/2024 09:45,0,0,88.32,0,4.776,0
07/03/2024 10:00,0,0,76.24,0,7.164,0.012
07/03/2024 10:15,0,0,72.08,0,1.296,0.288
07/03/2024 10:30,0,0,71.92,0,2.028,0.048
07/03/2024 10:45,0,0,62.08,0,2.028,0.444
07/03/2024 11:00,0,0,47.28,0,0.288,2.328
07/03/2024 11:15,0,0,50.48,0,0,9.756
07/03/2024 11:30,0,0,64.08,0,1.2,0.336
07/03/2024 11:45,0,0,70.88,0,0.024,1.812
07/03/2024 12:00,0,0,77.6,0,1.548,0.42
07/03/2024 12:15,0,0,83.76,0,0.42,4.74
07/03/2024 12:30,0,0,58.88,0,0.48,1.932
07/03/2024 12:45,0,0,50.8,0,0.216,4.896
07/03/2024 13:00,0,0,49.28,0,2.22,3.684
07/03/2024 13:15,0,0,49.6,0,9.744,0
07/03/2024 13:30,0,0,63.68,0,8.544,0
07/03/2024 13:45,0,0,50.8,0,7.788,0
07/03/2024 14:00,0,0,54.32,0,7.656,0
07/03/2024 14:15,0,0,59.2,0,4.164,0
07/03/2024 14:30,0,0,62.56,0,2.592,0.012
07/03/2024 14:45,0,0,68.88,0,3.288,0.036
07/03/2024 15:00,0,0,72.4,0,11.7,0
07/03/2024 15:15,0,0,81.76,0,7.908,0
07/03/2024 15:30,0,0,95.84,0,5.748,0
07/03/2024 15:45,0,0,79.12,0,1.956,0.048
07/03/2024 16:00,0,0,86.72,0,10.356,0
07/03/2024 16:15,0,0,94.32,0,11.316,0
07/03/2024 16:30,0,0,97.28,0,11.868,0
07/03/2024 16:45,0,0,86.88,0,15.876,0
07/03/2024 17:00,0,0,89.28,0,14.112,0
07/03/2024 17:15,0,0,98.56,0,14.328,0
07/03/2024 17:30,0,0,91.92,0,15.408,0
07/03/2024 17:45,0,0,89.2,0,18.696,0
07/03/2024 18:00,0,0,95.44,0,18.66,0
07/03/2024 18:15,0,0,84.64,0,21.204,0
07/03/2024 18:30,0,0,82.4,0,16.776,0
07/03/2024 18:45,0,0,86.16,0,16.656,0
07/03/2024 19:00,0,0,76.08,0,16.02,0
