n_repeats,n_split,DesisionTreeRegressor_mse,SVR_mse,KNeighborsRegressor_mse,MLPRegressor_mse
69,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.07029544142066407
69,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.4396008222992516
69,3,0.021341531863275656,0.024439586159174725,0.02432325357739105,0.10714813947855228
69,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.07606772038371103
70,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.07225071870168985
70,1,0.014824804584180357,0.019482689888953585,0.024239879872326103,0.09092326041874417
70,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,1.0922675158668804
70,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.08024766592535833
70,4,0.016854357276020023,0.02100089463342104,0.022153257328061154,0.1121720706458566
71,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.044658131879279674
71,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.05035884406402641
71,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.2894430893551999
71,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.10210151188164464
71,4,0.016858265724051337,0.02100089463342104,0.022153257328061154,0.053445174933038506
72,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.2103199689223627
72,1,0.014986969165105996,0.019482689888953585,0.024239879872326103,0.04806452920574695
72,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,1.2995950583979512
72,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.0974703041456564
72,4,0.016854357276020006,0.02100089463342104,0.022153257328061154,0.08104263635326518
73,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.11064900507954176
73,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.07680043367714683
73,2,0.01847480234472891,0.021725332184463136,0.022634895252244477,0.8677154654015434
73,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.06197355028243437
73,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.057375872308467406
74,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.053696762404303565
74,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.06556067952364489
74,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.350422757020236
74,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.10414861564788652
74,4,0.01685826572405135,0.02100089463342104,0.022153257328061154,0.10121496368493635
75,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.11334093803466601
75,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.0999191383273917
75,2,0.01840818920965534,0.021725332184463136,0.022634895252244477,0.23979084309067125
75,3,0.023299939546468758,0.024439586159174725,0.02432325357739105,0.06598083644921172
75,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.08121650094084863
76,0,0.019740051093357122,0.02517668284695151,0.024313240272702662,0.05813873800117394
76,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.04600914199769797
76,2,0.018408189209655337,0.021725332184463136,0.022634895252244477,0.19942590957675482
76,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.13239612956222355
76,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.09042855182845261
77,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.1501635182157951
77,1,0.014824804584180363,0.019482689888953585,0.024239879872326103,0.05306745258293912
77,2,0.018474802344728897,0.021725332184463136,0.022634895252244477,2.11457691518383
77,3,0.023299939546468754,0.024439586159174725,0.02432325357739105,0.06970230288451729
77,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.1062006610285451
78,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.08061618564538123
78,1,0.01498696916510599,0.019482689888953585,0.024239879872326103,0.10836187545016336
78,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,0.3001190409397896
78,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.08396081235870617
78,4,0.016854357276020013,0.02100089463342104,0.022153257328061154,0.04891734396570337
79,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.26970171592776465
79,1,0.01482480458418036,0.019482689888953585,0.024239879872326103,0.06585209027408191
79,2,0.01840818920965534,0.021725332184463136,0.022634895252244477,0.5750957329468609
79,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.1367111839330074
79,4,0.016858265724051354,0.02100089463342104,0.022153257328061154,0.056359594208159634
80,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.17072862317506957
80,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.053837639470800065
80,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,0.23916397525999636
80,3,0.02329993954646876,0.024439586159174725,0.02432325357739105,0.04107952614186042
80,4,0.016858265724051337,0.02100089463342104,0.022153257328061154,0.06353599089583387
81,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.05959194513596538
81,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.06220087924739615
81,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,0.5223323965839541
81,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.0676675567425362
81,4,0.016854357276020016,0.02100089463342104,0.022153257328061154,0.09381894560715405
82,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.06625895630550667
82,1,0.014881172869821678,0.019482689888953585,0.024239879872326103,0.07761368360222731
82,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,0.657045544608783
82,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.06441464558536084
82,4,0.016854357276020006,0.02100089463342104,0.022153257328061154,0.2052144279358693
83,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.11115323263626299
83,1,0.014986969165105994,0.019482689888953585,0.024239879872326103,0.10123095874546635
83,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.2246471511400915
83,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.045550300675772225
83,4,0.01685826572405134,0.02100089463342104,0.022153257328061154,0.1350389968576235
84,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.0670664686462991
84,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.06698971168319641
84,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.17869034387746738
84,3,0.021341531863275646,0.024439586159174725,0.02432325357739105,0.12711539359648305
84,4,0.016854357276020023,0.02100089463342104,0.022153257328061154,0.0462070835817517
85,0,0.019740051093357122,0.02517668284695151,0.024313240272702662,0.0765090934212587
85,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.07270458603773972
85,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.15986528596919009
85,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.0604937074404194
85,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.05671190820134834
86,0,0.019740051093357122,0.02517668284695151,0.024313240272702662,0.08349676929514897
86,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.07026951098743846
86,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.780851037849474
86,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.0696011215209372
86,4,0.016858265724051358,0.02100089463342104,0.022153257328061154,0.048754682053811844
87,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.14245596093453528
87,1,0.014930600879464677,0.019482689888953585,0.024239879872326103,0.0934011674848144
87,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,0.2076693448914634
87,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.11048537112942462
87,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.07229511320813009
88,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.13997806708003194
88,1,0.014824804584180363,0.019482689888953585,0.024239879872326103,0.1774239993460946
88,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.6641901898011153
88,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.0718235114401949
88,4,0.016854357276020013,0.02100089463342104,0.022153257328061154,0.08230508449202191
89,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.1901283523289876
89,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.09432212962400677
89,2,0.018408189209655344,0.021725332184463136,0.022634895252244477,0.15660399320831442
89,3,0.023299939546468758,0.024439586159174725,0.02432325357739105,0.08666072777291564
89,4,0.01685435727602,0.02100089463342104,0.022153257328061154,0.0901856978462506
90,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.08126181352522885
90,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,3.125232863960136
90,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,0.34185355663626055
90,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.07986171891453189
90,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.05411219832244842
91,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.43146584039214814
91,1,0.014881172869821678,0.019482689888953585,0.024239879872326103,0.054614291925916894
91,2,0.018408189209655357,0.021725332184463136,0.022634895252244477,0.19166651110481353
91,3,0.021341531863275656,0.024439586159174725,0.02432325357739105,0.0990972732286934
91,4,0.016858265724051354,0.02100089463342104,0.022153257328061154,0.0454952464256797
92,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.13100291762622646
92,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.07209759474144073
92,2,0.01847480234472891,0.021725332184463136,0.022634895252244477,0.33150911108836634
92,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.09374347821499102
92,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.06138016884136555
93,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.09162826250551259
93,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.08561984973662522
93,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,0.4065513309975678
93,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.07418873989964399
93,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.05611158941326172
94,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.11122623368122823
94,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.09592338966320275
94,2,0.018474802344728897,0.021725332184463136,0.022634895252244477,0.2867385887340265
94,3,0.021341531863275646,0.024439586159174725,0.02432325357739105,0.09970587920942181
94,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.06670630460995654
95,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.07562416185262541
95,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,14.416680933676423
95,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.49856672812932745
95,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.05596453755573967
95,4,0.016858265724051354,0.02100089463342104,0.022153257328061154,0.07126095957530305
96,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.08044654943417374
96,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.09080443548556531
96,2,0.018408189209655344,0.021725332184463136,0.022634895252244477,0.7807516985365578
96,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.16130246866196582
96,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.06000696711499552
97,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.07578592967404474
97,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.11681211915561018
97,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,0.0769128252719355
97,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.08159496735034595
97,4,0.016858265724051354,0.02100089463342104,0.022153257328061154,0.11774378149562464
98,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.0962876141964616
98,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.03905313086953935
98,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.47440784421704046
98,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.07734869318427755
98,4,0.016854357276020023,0.02100089463342104,0.022153257328061154,0.05382288865281836
99,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.05933012196911916
99,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.07242105530515319
99,2,0.018408189209655344,0.021725332184463136,0.022634895252244477,0.36686071271637066
99,3,0.021341531863275646,0.024439586159174725,0.02432325357739105,0.0876865386661689
99,4,0.016854357276020013,0.02100089463342104,0.022153257328061154,0.09251344126092398
