n_repeats,indeks,DesisionTreeRegressor_mse,SVR_mse,KNeighborsRegressor_mse,MLPRegressor_mse
1,77,0.004334800259888349,0.0002337918682949222,0.0005140379975127087,0.3665925511737236
1,78,0.0031718281232054907,0.04036104383804619,0.04611505242146469,1.499118250983861
1,79,0.08715539368127449,0.11873694603193638,0.15333099371301004,16.091516020472877
1,80,0.0006847127468244531,0.010661400252560212,0.0008402975126087347,0.13884818550059985
1,81,0.003053213390779814,0.013535960617510428,0.013105434572125658,0.03177263573369585
1,82,6.717223950563929e-05,0.06474086511063577,0.04784448350471202,0.21802934462072715
1,83,0.018069873167939086,0.039365205047879645,0.04291565778168238,0.209436728722993
1,84,0.01572610614378811,0.002281756614038222,0.0011461208297253527,1730.8563503936807
1,85,0.09950037002086046,0.0801364692384405,0.08153457475879645,0.16731347291622925
1,86,0.16045161687267614,0.17863814354169794,0.22747420832298373,106.48748748553209
1,87,0.0185692611755621,0.0005208959262532833,4.019977499747567e-05,6.449425101189375e-05
1,88,0.0001993090648088179,0.00044044927435653563,0.0005668276615488272,0.2676436761041701
1,89,6.922204937674357e-05,0.005785229357219624,0.005293051475394903,25.074157339739838
1,90,0.06339916579876528,0.03615809235392436,0.026038197605196222,0.890554373691406
1,91,0.01897051258022829,0.00013890681909159403,6.0550753380995936e-05,0.03639285459594982
1,92,0.0008609767293080918,0.0007153254103262523,0.0021658688187036947,0.1276842567274757
1,93,0.0014360749037271414,0.0027469851974616906,0.0010571787795045755,2.9952888922066987
1,94,0.07874143039362373,0.03719051913191326,0.06109840301057967,0.027447144016150855
1,95,0.10052172467806071,0.039379885779929104,0.07544433318524248,0.04568707405046308
1,96,0.0007226729347266444,2.4689762387496887e-05,0.0017226303878815127,0.04483904049105452
1,97,0.00032307197475193105,0.0009581208023526525,0.00010843699550031501,0.0713751951283376
1,98,0.041557785480883985,0.1434031820345463,0.111543858492326,0.3278893175057823
1,99,0.025520146745133254,0.0035671899868508316,0.0053671157759256245,0.7455295396372447
2,0,0.15719662762536735,0.024758608182671053,0.05074080449122042,0.29896574447244245
2,1,0.01192829288487735,0.00934857483894207,0.0002804539108039059,0.1290044714644812
2,2,0.0013755024437438878,0.0012675796921945222,0.005331572449366374,0.01885423911325939
2,3,0.005557934012299369,0.020029771945555733,0.0039184368972396974,0.08884105124637551
2,4,0.013416976901811609,0.04338136625138295,0.028170004311541236,299.346178669939
2,5,0.017289858873362953,0.006575660661541069,0.002219709930595839,0.006751443150760488
2,6,0.035674867360310565,0.07638375574224837,0.06408708884633503,27.501122001300573
2,7,0.0003989172293636764,0.0017208881854723873,0.0027341114933594423,0.15863560104820215
2,8,0.003981160940636099,0.0010355322697750981,0.011504153790039086,0.014941421934293007
2,9,0.004144452859324433,0.0005517307792037489,0.005197050640302054,0.028895234659100353
2,10,0.1158449231368913,0.01379615780017124,0.04724175270296051,0.07610267530743685
2,11,0.0008107940849334022,0.0035401655127165216,0.0009936137572580854,5.407353604361022e-05
2,12,0.0005447159783671719,0.0008985141648064108,1.4049391875187867e-05,3.1680574009482227e-06
2,13,0.003456401209224857,0.0041030815308609764,0.0012060667699289804,0.0784492945668763
2,14,0.010012427377220797,0.006141916368516137,5.472179721956813e-05,459.69828206606115
2,15,0.001014858538795264,7.920343876122022e-05,0.0015871958058519065,0.796809927634996
2,16,0.02839046879442852,0.03389079930839086,0.05250161515450206,0.11984165147516311
2,17,0.04160309764766561,0.10604148925011496,0.12209142993697475,0.682280791096227
2,18,0.005521313326175151,0.0030376575825885135,6.760136874373913e-07,0.005503662802052358
2,19,0.0014821170143324751,3.814628159794789e-05,0.002636345021341519,0.24604193690623435
2,20,0.0063247424686390784,0.0148647498061274,0.002019093661809224,0.02524350542221431
2,21,0.014404381710014418,0.007689773242582185,0.026723412891078786,0.20966725955800894
2,22,0.0002585527710289633,0.0020630466579085074,0.00040405946998359535,0.03721639298179212
2,23,0.019909550932389376,0.04903186532073098,0.04510729725942047,0.0038256363675845404
2,24,0.2475923156549955,0.2406123541243419,0.24366600583334938,0.9986017770398293
2,25,0.012994092030258827,0.042988491542398664,0.031304371336200607,0.20578874964674754
2,26,0.00031762306410212395,0.001647794333337059,0.020986530966244747,2.635127305648777
2,27,0.07737310557253832,0.05575618776019816,0.031381556630416044,0.11458733082541658
2,28,0.010725848833848388,0.000631222445139099,0.00023412394851444102,0.1608789786534876
2,29,0.0487600737173981,0.00011972363643650672,0.0024443847163908763,0.2674802625146796
2,30,0.003230507228753984,0.0005570549007083248,1.8769594080181813e-05,0.27118525674198946
2,31,0.00038459433919944407,0.0029618457118096835,0.00024301686837601457,0.01614067657645037
2,32,0.00020275929079169932,0.0021811795239824647,0.002799419395626168,0.5841670118142939
2,33,0.00025058169315141684,0.007001140959872352,0.005166769125559936,0.008120719914489411
2,34,0.06129103396244846,0.007344857637584666,0.014384745176568825,0.022418224319283038
2,35,0.016225709499727632,0.0036468575639366538,0.006433978377039052,1.1832995370427941
2,36,0.00011908108613405125,0.006392583127726364,0.00012488652369252755,192.0024466487166
2,37,5.347508898702071e-07,0.0008277304580873072,0.001495450158832372,0.019479664543616305
2,38,0.002218208095873637,0.00191084890196511,0.0007996235447311026,0.22262004197248236
2,39,0.000527914974349442,4.897308119089302e-05,4.2242709423519664e-05,0.007389023009904314
2,40,0.0019359703128624649,0.010530678076744812,0.006811675171449756,0.17284456912457227
2,41,0.004736430504785093,0.06141813914439934,0.03275135162562492,0.14199622770032053
2,42,0.0010016671206998073,0.001211578187563926,0.0006650886092186905,0.011501342148979483
2,43,0.06127883689285902,0.07714704638125998,0.06752296903672547,0.7156586440489118
2,44,0.0017298331372420032,0.017415687851403565,0.004516081003119998,2.379239154593082
2,45,0.0001337704858820431,0.010940906389989503,0.0012673701993506533,0.5740896422867386
2,46,0.001204353194020689,0.0028312990990307122,0.003369322081303871,0.2885708703153755
2,47,0.047322483171943375,0.007769712610740469,0.00610682728633592,0.26746706470181913
2,48,0.00322152021852098,0.0015201004993337518,0.0008022217159890506,0.15008121573630234
2,49,0.002978865385282934,0.031088405748334418,0.03113677465242727,0.006416789454606058
2,50,0.0004029660017358026,0.001089327696412041,0.008564160760482276,0.09847315074165722
2,51,0.0012337128828471197,0.0001895343728841964,0.002112028636989812,0.009587212750094928
2,52,0.047226156571135665,0.007269916296676159,0.009567386261492066,0.10566995081686753
2,53,0.016900358659111846,0.01653985378122948,0.0012983454170479487,0.004722234893728053
2,54,0.00012747196772401088,0.014014518903696344,0.014579321094756424,35.272943538642515
2,55,0.006069320086449523,0.005545873718416611,0.014234182414827212,0.41853287473708567
2,56,0.2500871020481565,0.3690701030567097,0.3185974994569645,0.08801520772405898
2,57,0.0016580669014768055,0.00817605179523427,0.005602142478902178,9.101340295171658
2,58,0.023944953867336978,0.0002458892755001408,0.0011900721512049994,0.03644107404806055
2,59,0.006404537318252436,0.036425764930266114,0.027679361777001286,0.02493855731206862
2,60,0.009946667107591506,0.10462104006512364,0.09117051585338362,0.004776013441247215
2,61,0.06710673004395751,0.08303994945914556,0.13178830930879204,0.001659665179907633
2,62,0.026757071755135097,0.035028824090571,0.012431819227458901,0.005048122173658021
2,63,0.00029822032452604934,9.443670582818514e-05,0.0043834081902786965,0.00043866407486973835
2,64,0.00015077891332599124,0.005060838782893828,0.004028963665855299,8.480421336828732
2,65,0.6775640110525706,0.6085759033700625,0.5690450418233611,0.020072277651540453
2,66,0.0417858481748929,2.44566608803147e-07,2.8000716067898274e-05,0.11351218633977385
2,67,0.009405308163220905,2.8241971194821437e-06,0.0033938634906485257,0.2371964446606445
2,68,0.0034743188841635324,0.000832363588811238,0.00013172786675417854,0.07165245046244302
2,69,3.6037044945514535e-06,8.483423632711625e-06,0.001033982228616719,0.6794581672877379
2,70,0.001855833853944251,0.004130182918725274,0.002849108627623934,0.04947503407561948
2,71,0.030133311136398527,0.0048494951043630665,0.00017169423607265414,9.404949680892202e-05
2,72,0.001544674765284383,0.01132396250725149,0.03294633464338997,1.0394120878334423
2,73,1.6458957319132943e-06,0.0008367250127613809,0.006076456241843215,0.028025923392766126
2,74,0.002010357807109675,0.007111480244268313,0.001281505378406111,0.45570138273393196
2,75,0.027638849860442197,0.04184848363351675,0.009932265911736,0.14038676322468313
2,76,0.0030799589827015376,0.01619068967868354,0.029231397915589583,0.028701598092895384
2,77,0.004334800259888349,0.0002337918682949222,0.0005140379975127087,0.012899842199093172
2,78,0.0031718281232054656,0.04036104383804619,0.04611505242146469,0.04494445630958612
2,79,0.08715539368127437,0.11873694603193638,0.15333099371301004,0.7420734735537813
2,80,0.0006847127468244299,0.010661400252560212,0.0008402975126087347,7.297142966560464
2,81,0.003053213390779814,0.013535960617510428,0.013105434572125658,0.43031114355657774
2,82,6.717223950563202e-05,0.06474086511063577,0.04784448350471202,0.0024635465948767616
2,83,0.018069873167939086,0.039365205047879645,0.04291565778168238,0.023926511090388798
2,84,0.01572610614378811,0.002281756614038222,0.0011461208297253527,0.24903312915886214
2,85,0.09950037002086075,0.0801364692384405,0.08153457475879645,0.38526391953329614
2,86,0.16045161687267614,0.17863814354169794,0.22747420832298373,276.0463943115816
2,87,0.0185692611755621,0.0005208959262532833,4.019977499747567e-05,9.683926240428741e-05
2,88,0.0001993090648088179,0.00044044927435653563,0.0005668276615488272,0.1287158775745916
2,89,6.922204937674357e-05,0.005785229357219624,0.005293051475394903,108.56435550222123
2,90,0.06339916579876528,0.03615809235392436,0.026038197605196222,0.24703603785469677
2,91,0.01897051258022829,0.00013890681909159403,6.0550753380995936e-05,0.042483808763956445
2,92,0.0008609767293080918,0.0007153254103262523,0.0021658688187036947,0.1530374525714373
2,93,0.0014360749037271247,0.0027469851974616906,0.0010571787795045755,0.024107528277264468
2,94,0.07874143039362386,0.03719051913191326,0.06109840301057967,0.08678787251447045
2,95,0.10052172467806086,0.039379885779929104,0.07544433318524248,0.13322369688715877
2,96,0.0007226729347266444,2.4689762387496887e-05,0.0017226303878815127,0.03124495259922863
2,97,0.000323071974751939,0.0009581208023526525,0.00010843699550031501,0.07111136644532463
2,98,0.041557785480883985,0.1434031820345463,0.111543858492326,6.82990425618547
2,99,0.025520146745133254,0.0035671899868508316,0.0053671157759256245,11.558500891650265
3,0,0.15719662762536735,0.024758608182671053,0.05074080449122042,0.2586724379207072
3,1,0.011928292884877399,0.00934857483894207,0.0002804539108039059,0.23286174494515124
3,2,0.0013755024437438713,0.0012675796921945222,0.005331572449366374,0.341979161136188
3,3,0.005557934012299369,0.020029771945555733,0.0039184368972396974,0.295618167198127
3,4,0.013416976901811609,0.04338136625138295,0.028170004311541236,40.853399397783406
3,5,0.017289858873362953,0.006575660661541069,0.002219709930595839,0.05514499639616213
3,6,0.03567486736031065,0.07638375574224837,0.06408708884633503,0.4686503854022772
3,7,0.0003989172293636853,0.0017208881854723873,0.0027341114933594423,0.25819268422742353
3,8,0.003981160940636071,0.0010355322697750981,0.011504153790039086,0.24913310377709988
3,9,0.004144452859324461,0.0005517307792037489,0.005197050640302054,0.005745547061646623
3,10,0.11584492313689115,0.01379615780017124,0.04724175270296051,0.3074569458931833
3,11,0.0008107940849333769,0.0035401655127165216,0.0009936137572580854,0.23159233388708933
3,12,0.0005447159783671616,0.0008985141648064108,1.4049391875187867e-05,0.08729045752173616
3,13,0.003456401209224883,0.0041030815308609764,0.0012060667699289804,0.022449997710556002
3,14,0.010012427377220842,0.006141916368516137,5.472179721956813e-05,0.0048800156932865746
3,15,0.0010148585387952784,7.920343876122022e-05,0.0015871958058519065,0.2925455183576036
3,16,0.028390468794428594,0.03389079930839086,0.05250161515450206,0.07073137824476494
3,17,0.04160309764766552,0.10604148925011496,0.12209142993697475,0.01744194562746759
3,18,0.005521313326175151,0.0030376575825885135,6.760136874373913e-07,0.016200335301493438
3,19,0.0014821170143324751,3.814628159794789e-05,0.002636345021341519,0.23606617041514372
3,20,0.0063247424686390784,0.0148647498061274,0.002019093661809224,0.20206829097071005
3,21,0.01440438171001447,0.007689773242582185,0.026723412891078786,0.09722700419795723
3,22,0.0002585527710289704,0.0020630466579085074,0.00040405946998359535,0.42940749816149637
3,23,0.019909550932389376,0.04903186532073098,0.04510729725942047,0.9895108758165477
3,24,0.2475923156549955,0.2406123541243419,0.24366600583334938,0.14449761573354633
3,25,0.012994092030258827,0.042988491542398664,0.031304371336200607,0.008125311845899118
3,26,0.00031762306410212395,0.001647794333337059,0.020986530966244747,0.18409662400599733
3,27,0.07737310557253832,0.05575618776019816,0.031381556630416044,1.166954662321056
3,28,0.010725848833848388,0.000631222445139099,0.00023412394851444102,0.14709137760059598
3,29,0.0487600737173981,0.00011972363643650672,0.0024443847163908763,0.05368575030561387
3,30,0.0032305072287540093,0.0005570549007083248,1.8769594080181813e-05,0.0725590626914101
3,31,0.00038459433919943534,0.0029618457118096835,0.00024301686837601457,0.017427432579651965
3,32,0.00020275929079170563,0.0021811795239824647,0.002799419395626168,1.3964224016204552
