placement,scenario,SerialNo,Timestamp,roll,pitch,yaw,XCalibAccel,YCalibAccel,ZCalibAccel,XCalibGyro,YCalibGyro,ZCalibGyro,XCalibMag,YCalibMag,ZCalibMag,XLinAccel,YLinAccel,ZLinAccel,quat0,quat1,quat2,quat3,quat_check,magnitude,timestamp_2,time,label
a,s01,35359,353590,169.3474417983254,11.822214091312983,96.91058857712358,0.197143,0.986206,-0.085327,0.6761550000000001,1.420975,0.638008,-29.817871000000004,-32.556746999999994,6.345764,-0.007720999999999999,0.010712,-0.005157,0.663989,0.7349,-0.001564,0.137977,1.0,1.0093306365180836,1710,1548162598921,001_Stand
a,s01,35360,353600,169.33777335571145,11.826174879303986,96.91774991495369,0.195679,0.984253,-0.085327,0.5846020000000001,1.054764,0.576973,-28.46788,-31.056747,5.445755,-0.009262,0.008789,-0.005081,0.6639430000000001,0.734926,-0.00152,0.138058,1.0,1.0071369996077992,1720,1548162598931,001_Stand
a,s01,35361,353610,169.3311341612798,11.83465215659067,96.92278238270003,0.208862,0.980346,-0.076538,0.432014,0.71907,0.7600779999999999,-28.46788,-31.056747,5.445755,0.003784000000000001,0.004913,0.003738,0.663913,0.734937,-0.001525,0.13815,1.0,1.0052659748564057,1730,1548162598940,001_Stand
a,s01,35362,353620,169.3145911469744,11.846584595836365,96.93131488998813,0.207886,0.986694,-0.083862,0.61512,1.7871860000000002,1.095772,-30.417877,-32.406738,5.445755,0.002594,0.011307,-0.00354,0.663859,0.734953,-0.001486,0.138321,1.0,1.0118371774529735,1740,1548162598950,001_Stand
a,s01,35363,353630,169.29054680415936,11.853826033429787,96.9436127119337,0.193237,0.975952,-0.091675,0.920296,2.580643,0.8211139999999999,-29.517883,-31.056747,5.445755,-0.012177,0.000595,-0.011246,0.6637810000000001,0.734989,-0.001367,0.138506,1.0,0.999113181825763,1750,1548162598960,001_Stand
a,s01,35364,353640,169.27647296430635,11.854834827565245,96.95608499945473,0.179565,0.986206,-0.098999,0.920296,1.5735629999999998,0.607491,-29.517883,-31.056747,5.445755,-0.025864,0.010864,-0.018402,0.663701,0.735045,-0.001271,0.138594,1.0,1.0072967118292404,1760,1548162598969,001_Stand
a,s01,35365,353650,169.2656647774234,11.85837763641613,96.96595077351586,0.203491,0.986206,-0.090698,0.767708,1.176834,0.36335,-28.46788,-31.656738,6.195755,-0.001999,0.010895,-0.009979,0.6636380000000001,0.735086,-0.001214,0.138679,1.0,1.011057361736217,1770,1548162598979,001_Stand
a,s01,35366,353660,169.25769007784888,11.869605327936927,96.97325597661334,0.207397,0.975464,-0.086792,0.401497,0.932693,1.065254,-29.96788,-32.406738,6.495758,0.0017239999999999998,0.000198,-0.006027,0.663593,0.735105,-0.001225,0.138796,1.0,1.0010376527229132,1780,1548162598988,001_Stand
a,s01,35367,353670,169.24698857912634,11.878187412301841,96.97221718437329,0.205444,0.992065,-0.07067899999999999,-0.023842,1.115799,0.882149,-29.96788,-32.406738,6.495758,-0.000381,0.016815,0.01001,0.663601,0.7350760000000001,-0.001213,0.13891199999999998,1.0,1.0155765467959563,1790,1548162598998,001_Stand
a,s01,35368,353680,169.23675446582723,11.889429350236975,96.97480626691134,0.217163,0.97937,-0.074585,0.187874,1.085281,0.8516309999999999,-30.117874,-30.756744,4.545761,0.011154,0.004166,0.006072999999999999,0.6635850000000001,0.735065,-0.001216,0.139042,1.0,1.0059265816619023,1800,1548162599007,001_Stand
a,s01,35369,353690,169.23141118527852,11.895149291814882,96.97745118474197,0.188843,0.990112,-0.08190900000000001,0.157356,0.627518,1.004219,-29.067871000000004,-31.206741,7.395767,-0.017273,0.014923,-0.001251,0.663569,0.735067,-0.001215,0.13910899999999998,1.0,1.0112826189913482,1810,1548162599017,001_Stand
a,s01,35370,353700,169.22682396247365,11.904111144011368,96.98070217486838,0.195679,0.995483,-0.089233,0.004768,0.597,1.217842,-29.96788,-32.10675,5.445755,-0.01059,0.020325,-0.008575,0.6635489999999999,0.735069,-0.0012380000000000002,0.139192,1.0,1.0184494109277102,1820,1548162599027,001_Stand
a,s01,35371,353710,169.22212804676312,11.915496764992016,96.99485138651042,0.195679,0.985229,-0.086792,1.133919,0.627518,1.431465,-29.96788,-32.10675,5.445755,-0.010788,0.010132,-0.005951,0.663459,0.7351310000000001,-0.001262,0.139291,1.0,1.0082159018513843,1830,1548162599036,001_Stand
a,s01,35372,353720,169.2085926564434,11.920823622977888,97.00065781260805,0.193726,0.977417,-0.089722,0.309944,1.48201,0.729561,-30.417877,-32.10675,6.495758,-0.012833,0.0023350000000000003,-0.008834999999999999,0.663423,0.735143,-0.001204,0.139403,1.0,1.000461789499729,1840,1548162599046,001_Stand
a,s01,35373,353730,169.20235469209672,11.928108035510471,97.00177159264643,0.200073,0.9823,-0.082886,-0.054359000000000005,0.71907,0.882149,-29.367874,-32.556746999999994,7.845764,-0.006606999999999999,0.007248,-0.002029,0.663417,0.735133,-0.001209,0.139485,1.0,1.005888952283004,1850,1548162599055,001_Stand
a,s01,35374,353740,169.19505329602913,11.931403388363794,97.00441243958556,0.197632,0.983276,-0.086792,0.096321,0.810623,0.515938,-29.367874,-32.556746999999994,7.845764,-0.009094,0.00824,-0.005936,0.6634,0.735136,-0.001181,0.139548,1.0,1.006689103379986,1860,1548162599065,001_Stand
a,s01,35375,353750,169.18995687928802,11.94021203310895,97.00755857250202,0.213745,0.99646,-0.091675,-0.054359000000000005,0.627518,0.8211139999999999,-30.117874,-32.256744,8.145767,0.006866,0.021454,-0.010818,0.663381,0.735137,-0.0012,0.13963299999999998,1.0,1.0232417907073577,1870,1548162599075,001_Stand
a,s01,35376,353760,169.19298004589757,11.946322197179574,97.00787738658981,0.182495,0.971557,-0.077026,-0.023842,-0.225067,1.187325,-28.767883,-31.056747,6.495758,-0.02449,-0.003433,0.00383,0.66338,0.7351340000000001,-0.001256,0.139654,1.0,0.9915444689725216,1880,1548162599084,001_Stand
a,s01,35377,353770,169.19906638638125,11.957162763423279,97.00423752880467,0.21228,0.990112,-0.069702,-0.359535,-0.591278,1.126289,-28.767883,-31.056747,6.495758,0.005111999999999999,0.015152,0.011063,0.663405,0.735105,-0.001365,0.13968699999999998,1.0,1.015008837275814,1890,1548162599094,001_Stand
a,s01,35378,353780,169.1978323141833,11.972075871913772,97.00463027874044,0.217163,0.985718,-0.092651,-0.512123,0.291824,1.37043,-29.21788,-32.406738,5.745758,0.009735,0.010818,-0.011932,0.663404,0.735086,-0.001449,0.13978800000000002,1.0,1.01359950271002,1900,1548162599103,001_Stand
a,s01,35379,353790,169.18867396784256,11.987328912111257,97.00262889025565,0.205444,0.973511,-0.085327,-0.634193,1.085281,1.553535,-29.517883,-31.35675,6.945755,-0.002243,-0.001343,-0.00473,0.663419,0.7350439999999999,-0.001489,0.13993699999999998,1.0,0.998604827339624,1910,1548162599113,001_Stand
a,s01,35380,353800,169.18721224713005,11.999168111867828,97.0018401360295,0.208374,0.978393,-0.08142100000000001,-0.359535,0.261307,1.217842,-29.517883,-31.35675,6.945755,0.000488,0.003571,-0.0009,0.6634260000000001,0.7350220000000001,-0.0015539999999999998,0.14002,1.0,1.003644342168081,1920,1548162599123,001_Stand
a,s01,35381,353810,169.18921261091666,12.009278432296934,96.99346395186804,0.203979,0.987182,-0.083862,-1.152992,-0.102997,1.217842,-30.71788,-33.156738,6.195755,-0.004089,0.012375,-0.00351,0.663482,0.734962,-0.001639,0.140072,1.0,1.011517952687445,1930,1548162599132,001_Stand
a,s01,35382,353820,169.18984053894462,12.025125700984471,96.99253290396746,0.208374,0.994018,-0.082397,-0.451088,0.07820099999999999,1.736641,-29.96788,-31.35675,5.745758,4.6e-05,0.019272,-0.002121,0.663489,0.7349359999999999,-0.0017420000000000005,0.140168,1.0,1.0189606340821022,1940,1548162599142,001_Stand
a,s01,35383,353830,169.19031681567523,12.038275223246035,96.99099801636453,0.206421,0.983764,-0.087769,-0.603676,0.108719,1.461983,-29.96788,-31.35675,5.745758,-0.002136,0.009064,-0.007568000000000002,0.663501,0.7349100000000001,-0.001828,0.140248,1.0,1.0090117116753399,1950,1548162599151,001_Stand
a,s01,35384,353840,169.19446642641282,12.045581375956987,96.99241682153718,0.207397,0.994995,-0.087769,-0.145912,-0.31662,0.912666,-27.867874,-31.506744,5.295761,-0.001282,0.020309,-0.007553,0.663493,0.734913,-0.001897,0.14027,1.0,1.0201627139799807,1960,1548162599161,001_Stand
a,s01,35385,353850,169.2038225992629,12.050531032126342,96.99024622302598,0.206909,0.995971,-0.088745,-0.512123,-0.865936,0.729561,-30.417877,-32.85675,6.945755,-0.001862,0.021301,-0.00856,0.663508,0.734904,-0.001988,0.140247,1.0,1.0211000157413572,1970,1548162599171,001_Stand
a,s01,35386,353860,169.20792003044085,12.06429042353503,96.99781218233751,0.206909,0.976928,-0.088257,0.309944,-0.255585,1.523018,-30.71788,-32.406738,5.445755,-0.00209,0.0023190000000000003,-0.00798,0.663461,0.734934,-0.002089,0.14031,1.0,1.0024913712915442,1980,1548162599180,001_Stand
a,s01,35387,353870,169.2112311103171,12.077334812367548,97.00105868776386,0.206421,0.965698,-0.06628400000000001,0.340462,-0.286102,1.400948,-30.71788,-32.406738,5.445755,-0.002808,-0.008865000000000001,0.014008,0.663442,0.734939,-0.002186,0.140373,1.0,0.989735229796838,1990,1548162599190,001_Stand
a,s01,35388,353880,169.21186125843957,12.087284662792975,97.00461821632908,0.21325700000000006,0.985718,-0.094116,-0.115395,0.07820099999999999,1.004219,-29.96788,-31.656738,6.495758,0.00386,0.0112,-0.013809,0.66342,0.734947,-0.002247,0.140432,1.0,1.0129049042378064,2000,1548162599199,001_Stand
a,s01,35389,353890,169.21487822051313,12.095596393747746,97.00940622046171,0.206909,0.981323,-0.075073,0.432014,-0.255585,0.973701,-28.46788,-31.35675,4.995758,-0.002625,0.006836,0.005295,0.663391,0.734967,-0.002311,0.140467,1.0,1.0057047876683296,2010,1548162599209,001_Stand
a,s01,35390,353900,169.22274394353053,12.09774577454386,97.0101465531275,0.204468,0.978393,-0.079956,0.035286,-0.774384,0.424385,-28.46788,-31.35675,4.995758,-0.005111999999999999,0.003922,0.000443,0.6633859999999999,0.734977,-0.002372,0.140435,1.0,1.0027227869201938,2020,1548162599219,001_Stand
a,s01,35391,353910,169.22854563833448,12.104972124599,97.01209532210976,0.205933,0.9823,-0.071167,0.248909,-0.56076,0.912666,-30.71788,-31.656738,6.195755,-0.003769,0.007858,0.009262,0.663375,0.734985,-0.00245,0.14044700000000002,1.0,1.0061741560873048,2030,1548162599228,001_Stand
a,s01,35392,353920,169.23067280344463,12.112021301834561,97.0143680683931,0.213745,0.988159,-0.088257,-0.054359000000000005,-0.13351400000000002,0.729561,-27.567871000000004,-32.85675,6.195755,0.003922,0.013748,-0.007812,0.6633600000000001,0.734991,-0.002504,0.140479,1.0,1.014856853134963,2040,1548162599238,001_Stand
a,s01,35393,353930,169.23228521259173,12.120325996472499,97.01615318982658,0.217163,0.991089,-0.085815,-0.084877,-0.072479,0.790596,-27.567871000000004,-32.85675,6.195755,0.007201999999999998,0.016708,-0.005371,0.66335,0.734992,-0.002563,0.140522,1.0,1.0182246258635663,2050,1548162599247,001_Stand
a,s01,35394,353940,169.2343445052201,12.127793673525403,97.01526063147011,0.208862,0.981811,-0.082886,-0.2985,-0.13351400000000002,0.8516309999999999,-29.817871000000004,-33.006744,3.4957580000000004,-0.001221,0.007445999999999999,-0.002472,0.6633560000000001,0.734979,-0.002623,0.140557,1.0,1.0071972318076536,2060,1548162599257,001_Stand
a,s01,35395,353950,169.23857799109473,12.130727724469152,97.01462025671047,0.21228,0.981811,-0.093628,-0.42057,-0.347137,0.332832,-29.21788,-31.656738,5.745758,0.002151,0.007462000000000002,-0.013229,0.663361,0.7349760000000001,-0.002668,0.140551,1.0,1.0088517435703823,2070,1548162599267,001_Stand
a,s01,35396,353960,169.2531682372577,12.1408106226772,97.01248046365404,0.195679,0.99353,-0.089233,-0.634193,-1.3237,1.5840530000000002,-29.21788,-31.656738,5.745758,-0.014633000000000004,0.019211,-0.008865000000000001,0.6633760000000001,0.734966,-0.002823,0.14053,1.0,1.016540535458375,2080,1548162599276,001_Stand
a,s01,35397,353970,169.25863830912596,12.148717073301778,97.00724927544596,0.207397,0.989624,-0.07067899999999999,-0.481606,-0.530243,1.004219,-29.21788,-32.85675,6.495758,-0.003052,0.015335,0.009598,0.663411,0.734931,-0.002912,0.140548,1.0,1.013590004896457,2090,1548162599286,001_Stand
a,s01,35398,353980,169.26130545964847,12.162330663143274,96.99956778578021,0.213745,0.988159,-0.084839,-1.18351,-0.13351400000000002,1.431465,-29.517883,-31.35675,6.945755,0.0030670000000000003,0.013900999999999998,-0.004745,0.663462,0.734871,-0.003022,0.140618,1.0,1.0145653208280874,2100,1548162599295,001_Stand
a,s01,35399,353990,169.25383301232694,12.17361679538543,96.99274862368452,0.206421,1.008178,-0.096069,-1.244545,0.932693,1.37043,-29.517883,-31.35675,6.945755,-0.00444,0.033951,-0.016159,0.663507,0.734808,-0.003054,0.140732,1.0,1.0335674925644671,2110,1548162599305,001_Stand
a,s01,35400,354000,169.25812294844775,12.183761929529998,96.99118364376602,0.199097,0.984741,-0.094116,-0.695229,-0.255585,1.400948,-29.517883,-31.35675,7.245758,-0.011948,0.010544,-0.014252,0.663519,0.7347899999999999,-0.003145,0.140771,1.0,1.0090650494125741,2120,1548162599315,001_Stand
a,s01,35401,354010,169.26459843135962,12.19267460454357,96.97344221786679,0.19519,0.982788,-0.089722,-2.251625,-0.499725,1.37043,-30.117874,-33.006744,4.095764,-0.016006,0.008591,-0.010178,0.663633,0.734682,-0.003262,0.140789,1.0,1.0059927565981774,2130,1548162599324,001_Stand
a,s01,35402,354020,169.27371556928338,12.206051956741584,96.96035530773179,0.209351,0.984253,-0.100464,-2.129555,-0.713348,1.553535,-29.067871000000004,-30.756744,6.645767,-0.002075,0.010086,-0.021164,0.663719,0.734598,-0.0034170000000000003,0.14082,1.0,1.0112738622677837,2140,1548162599334,001_Stand
a,s01,35403,354030,169.27789189265997,12.213981509466471,96.93574773271546,0.206421,0.981811,-0.077515,-2.709389,-0.347137,1.004219,-29.067871000000004,-30.756744,6.645767,-0.0051270000000000005,0.007645,0.001343,0.663879,0.734449,-0.003522,0.140845,1.0,1.0062658913960072,2150,1548162599343,001_Stand
a,s01,35404,354040,169.27959531467963,12.22679192755842,96.91688634392554,0.211792,0.978882,-0.083374,-2.343178,-0.041962,1.37043,-29.517883,-31.656738,6.195755,1.5e-05,0.00473,-0.004883,0.6640010000000001,0.734324,-0.003635,0.140915,1.0,1.0049960423126052,2160,1548162599353,001_Stand
a,s01,35405,354050,169.28023541091284,12.239586482259957,96.89667368549229,0.215698,0.986694,-0.075562,-2.31266,0.017166,1.309395,-30.71788,-32.10675,6.495758,0.003708,0.012558,0.002548,0.664132,0.73419,-0.003743,0.140991,1.0,1.0128179958334074,2170,1548162599362,001_Stand
a,s01,35406,354060,169.27837757322666,12.25340066956814,96.87957552152052,0.200561,0.993042,-0.077026,-2.038002,0.322342,1.767159,-30.71788,-32.10675,6.495758,-0.011673,0.018936,0.000732,0.664244,0.73407,-0.003838,0.14108800000000002,1.0,1.0160167976765937,2180,1548162599372,001_Stand
a,s01,35407,354070,169.27483333293182,12.262476069563876,96.8627329252187,0.209351,0.992553,-0.092163,-2.251625,0.505447,1.065254,-29.817871000000004,-31.206741,6.345764,-0.003036,0.018448,-0.01474,0.664354,0.733956,-0.003893,0.141165,1.0,1.0185692502618562,2190,1548162599382,001_Stand
a,s01,35408,354080,169.27332183882405,12.274574536068606,96.84295035038501,0.217651,0.978882,-0.080933,-2.404213,0.261307,1.156807,-29.367874,-31.956741,5.295761,0.005065999999999999,0.004790999999999999,-0.003906,0.664482,0.733823,-0.003983,0.141249,1.0,1.00604775145815,2200,1548162599391,001_Stand
a,s01,35409,354090,169.26812068453054,12.284972181872217,96.83017649808086,0.21325700000000006,0.983764,-0.085815,-1.7328259999999998,0.658035,1.065254,-29.367874,-31.956741,5.295761,0.000488,0.009689,-0.009064,0.664566,0.733729,-0.004031,0.141344,1.0,1.0102645049540244,2210,1548162599401,001_Stand
a,s01,35410,354100,169.2634475487117,12.308626101780467,96.8169550320875,0.225952,0.984741,-0.085327,-2.06852,0.688553,2.194405,-28.767883,-32.85675,4.995758,0.012787,0.010727,-0.008911,0.6646529999999999,0.733615,-0.004164999999999999,0.141519,1.0,1.0139279265874868,2220,1548162599410,001_Stand
a,s01,35411,354110,169.2571742282781,12.31935154134352,96.79897081803406,0.205444,0.9823,-0.079468,-2.160072,0.749588,1.278877,-29.96788,-32.10675,7.995758,-0.007904000000000001,0.008301000000000001,-0.003418,0.66477,0.7334890000000001,-0.004215,0.141622,1.0,1.0066954306839782,2230,1548162599420,001_Stand
a,s01,35412,354120,169.2488750806845,12.334116862595272,96.77818606027797,0.202026,0.978393,-0.078003,-2.5262830000000003,0.993729,1.736641,-29.96788,-32.10675,7.995758,-0.011581,0.00441,-0.00238,0.664906,0.7333390000000001,-0.004281,0.141762,1.0,1.0020737673115687,2240,1548162599430,001_Stand
a,s01,35413,354130,169.23509861423642,12.348474574184886,96.75493058464764,0.216186,0.994507,-0.08190900000000001,-2.831459,1.543045,1.431465,-29.96788,-32.10675,6.945755,0.0023350000000000003,0.020538,-0.006790000000000001,0.665057,0.733169,-0.004314,0.141931,1.0,1.0210238214292553,2250,1548162599439,001_Stand
a,s01,35414,354140,169.22690038771728,12.364820521557004,96.7298835104298,0.21325700000000006,0.97937,-0.088745,-3.258705,1.024246,1.6756060000000002,-30.117874,-32.256744,5.595764,-0.0008699999999999999,0.005432,-0.014145,0.665219,0.732992,-0.004396,0.14207999999999998,1.0,1.00624043845097,2260,1548162599449,001_Stand
a,s01,35415,354150,169.21602869537634,12.370896029355075,96.70159050015616,0.199585,0.974975,-0.074585,-3.0756,1.176834,0.882149,-30.117874,-32.256744,5.595764,-0.014648,0.001007,-0.000519,0.665401,0.732807,-0.0044020000000000005,0.14218,1.0,0.9979846417029672,2270,1548162599458,001_Stand
a,s01,35416,354160,169.2054595158437,12.378980703977144,96.67594417982961,0.204956,0.988159,-0.085327,-3.0756,1.207352,1.034737,-31.167877,-31.056747,4.395767,-0.009415,0.014191,-0.01178,0.665567,0.732635,-0.004419,0.142291,1.0,1.0127911276003558,2280,1548162599468,001_Stand
a,s01,35417,354170,169.19513867205004,12.392281467289612,96.64546674441027,0.211304,0.986206,-0.07605,-3.502846,1.176834,1.431465,-28.46788,-32.10675,4.995758,-0.003296,0.012238,-0.003098,0.665764,0.732428,-0.004476,0.142433,1.0,1.0114520539066594,2290,1548162599478,001_Stand
a,s01,35418,354180,169.1901421788981,12.407299688442816,96.61935734793893,0.206909,0.975952,-0.083374,-3.289223,0.688553,1.706123,-29.517883,-31.056747,6.195755,-0.00795,0.001999,-0.010941,0.665933,0.73225,-0.004571,0.142555,1.0,1.0011218030095042,2300,1548162599487,001_Stand
a,s01,35419,354190,169.18415012778382,12.418025379530935,96.59587840563617,0.214722,0.985718,-0.07849099999999999,-2.800941,0.71907,1.126289,-29.517883,-31.056747,6.195755,-0.000305,0.01178,-0.006531,0.666085,0.732092,-0.00463,0.142656,1.0,1.0118825771249351,2310,1548162599497,001_Stand
a,s01,35420,354200,169.17875002079722,12.43570667521205,96.57151277351565,0.2323,0.9823,-0.065308,-2.770424,0.627518,1.461983,-30.117874,-32.556746999999994,4.545761,0.016968,0.008392,0.006165,0.666243,0.73192,-0.004737,0.142797,1.0,1.01150467861696,2320,1548162599506,001_Stand
a,s01,35421,354210,169.16667879155048,12.448519265685427,96.5414724882793,0.221069,0.994018,-0.063354,-3.19767,1.2683870000000002,1.217842,-29.21788,-31.656738,6.195755,0.005508,0.020111,0.007506999999999998,0.666437,0.7317140000000001,-0.00478,0.14294600000000002,1.0,1.0202730107187,2330,1548162599516,001_Stand
a,s01,35422,354220,169.15372393402612,12.454908728499982,96.5128643202381,0.194702,0.993042,-0.07605,-3.19767,1.420975,1.126289,-29.21788,-31.656738,6.195755,-0.020966,0.019119,-0.005737,0.666621,0.731524,-0.004776,0.14306,1.0,1.014802879907226,2340,1548162599526,001_Stand
a,s01,35423,354230,169.1471937553243,12.471900429015179,96.48532614103655,0.207397,0.976928,-0.078003,-3.411293,0.841141,1.919746,-30.117874,-32.256744,5.595764,-0.00856,0.003021,-0.008255,0.666799,0.731333,-0.004876,0.143203,1.0,1.0017416337569285,2350,1548162599535,001_Stand
a,s01,35424,354240,169.14674723565125,12.48406867622901,96.44605573514049,0.211792,1.001343,-0.06189,-4.174232,0.108719,1.4925,-29.517883,-31.35675,4.395767,-0.004364,0.027435,0.007141,0.6670520000000001,0.731087,-0.004998,0.14328,1.0,1.0253653139310888,2360,1548162599545,001_Stand
a,s01,35425,354250,169.13566973299947,12.501038029671397,96.39319173748767,0.209839,0.986694,-0.069702,-5.883217,1.2683870000000002,1.889229,-29.517883,-31.35675,4.395767,-0.006606999999999999,0.012787,-0.001678,0.667391,0.730743,-0.005102000000000001,0.143448,1.0,1.0111655771242414,2370,1548162599554,001_Stand
a,s01,35426,354260,169.12557155419339,12.516505812604283,96.34169207459124,0.214233,0.991089,-0.082397,-6.005287,1.207352,1.6756060000000002,-29.817871000000004,-32.256744,5.295761,-0.002487,0.017166,-0.015335,0.667722,0.73041,-0.005201,0.143601,1.0,1.0173212127047189,2380,1548162599564,001_Stand
a,s01,35427,354270,169.11532285197623,12.532259737885475,96.27747041415348,0.202515,0.999878,-0.103394,-7.836342,1.35994,2.011299,-30.417877,-33.156738,5.445755,-0.014465,0.02594,-0.037521,0.668134,0.730002,-0.0053170000000000005,0.143756,1.0,1.025406582456442,2390,1548162599574,001_Stand
a,s01,35428,354280,169.1069629897672,12.548609394990068,96.20090749987435,0.19812,1.006714,-0.09021,-8.843422,1.115799,2.2249220000000003,-30.417877,-33.156738,5.445755,-0.019135,0.032745,-0.025742,0.668624,0.7295229999999999,-0.005464,0.143903,1.0,1.029981774739728,2400,1548162599583,001_Stand
a,s01,35429,354290,169.10269521089378,12.57133702658802,96.11002837327965,0.208862,0.994018,-0.075073,-10.216713,0.658035,2.621651,-29.21788,-32.10675,6.945755,-0.008789,0.02002,-0.012253,0.669205,0.728956,-0.005693999999999999,0.144065,1.0,1.0184945138276398,2410,1548162599593,001_Stand
a,s01,35430,354300,169.0951168689862,12.598766623938998,96.01308954593188,0.19519,0.994995,-0.088745,-11.284828,1.115799,3.415108,-29.21788,-31.656738,4.695755,-0.022919,0.020996,-0.027695,0.669825,0.7283430000000001,-0.005940999999999999,0.144275,1.0,1.0178358714203386,2420,1548162599602,001_Stand
a,s01,35431,354310,169.07736980519667,12.62151324665778,95.89886638350868,0.202026,0.998901,-0.083862,-12.90226,2.092361,2.743721,-29.21788,-31.656738,4.695755,-0.016479,0.024857,-0.024902,0.670554,0.7276229999999999,-0.006119,0.144514,1.0,1.0225705587004743,2430,1548162599612,001_Stand
a,s01,35432,354320,169.06415227783813,12.653819393510512,95.77371664352188,0.214233,1.011108,-0.096069,-14.580727,1.7261509999999998,3.567696,-30.117874,-31.506744,5.595764,-0.004822,0.037079,-0.039413,0.671339,0.72683,-0.0064,0.144784,0.99999,1.038009835557448,2440,1548162599622,001_Stand
a,s01,35433,354330,169.04701401322086,12.690179566614335,95.63736999585657,0.193237,0.999389,-0.08142100000000001,-15.557289,2.122879,4.39167,-30.71788,-31.35675,6.195755,-0.026428,0.025345,-0.027283,0.672208,0.725961,-0.006696,0.145102,0.999991,1.0211504740884176,2450,1548162599631,001_Stand
a,s01,35434,354340,169.02864124618662,12.726834421712413,95.492471295867,0.192749,1.006714,-0.07312,-16.320229,2.214432,4.4832230000000015,-31.017883,-31.206741,5.595764,-0.027542,0.032669,-0.021652,0.67313,0.725039,-0.006998000000000001,0.145428,0.999992,1.0276048799013169,2460,1548162599641,001_Stand
a,s01,35435,354350,169.01880113502725,12.763431755999468,95.33276999851896,0.191284,0.99353,-0.08142100000000001,-18.120766,1.390457,4.513741,-31.017883,-31.206741,5.595764,-0.029633,0.01947,-0.032837,0.674143,0.724039,-0.007370999999999998,0.145702,0.999993,1.0150471953544822,2470,1548162599650,001_Stand
a,s01,35436,354360,169.01180016520817,12.807434022160304,95.16861845594423,0.196167,0.984741,-0.064331,-18.456459,1.054764,5.15461,-30.71788,-33.156738,3.945755,-0.025497,0.010712,-0.018723,0.675184,0.723005,-0.007814,0.146004,0.999994,1.0061485012318012,2480,1548162599660,001_Stand
