,0
"rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",3.6729515764756826e-06
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",3.668722014911863e-06
max. rel. vla. [%]__mean_abs_change,3.651119982389306e-06
"week_number__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",3.6469743603757054e-06
max. T [°C]__autocorrelation__lag_3,3.643093514489344e-06
povp. rel. vla. [%]__cid_ce__normalize_False,3.639252701302616e-06
energija uvb [mW/m2]__index_mass_quantile__q_0.7,3.612929052818006e-06
povp. T [°C]__energy_ratio_by_chunks__num_segments_10__segment_focus_1,3.612188541054322e-06
"max. T [°C]__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)",3.605369251831533e-06
rel. vla. [%]__time_reversal_asymmetry_statistic__lag_1,3.5995005389850947e-06
"min. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_0",3.5858273888631095e-06
T [°C]__symmetry_looking__r_0.1,3.561866513958816e-06
"povp. T [°C]__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",3.5420853684815363e-06
week_number__ar_coefficient__coeff_5__k_10,3.5385103638221735e-06
"energija uvb [mW/m2]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0",3.5233460222495546e-06
"globalno sev. [W/m2]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",3.518811353799302e-06
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",3.5167844849926976e-06
rel. vla. [%]__index_mass_quantile__q_0.2,3.492985676332205e-06
"max. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",3.492804419187029e-06
"povp. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0",3.4761647931037445e-06
"T [°C]__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",3.4650455427742467e-06
max. rel. vla. [%]__fourier_entropy__bins_2,3.460610046606509e-06
energija uvb [mW/m2]__standard_deviation,3.458369681242352e-06
max. rel. vla. [%]__time_reversal_asymmetry_statistic__lag_2,3.457311613625228e-06
"povp. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",3.4461599256490233e-06
"povp. T [°C]__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)",3.421629559948516e-06
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",3.4181379599941872e-06
"T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",3.3921079387330895e-06
T [°C]__index_mass_quantile__q_0.9,3.3885810862540077e-06
min. T [°C]__standard_deviation,3.3860602606540855e-06
"povp. rel. vla. [%]__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",3.3679158006866626e-06
količina padavin [mm]__lempel_ziv_complexity__bins_100,3.3665753187296275e-06
"min. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",3.3638430102471878e-06
"povp. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",3.3566454818053694e-06
rel. vla. [%]__time_reversal_asymmetry_statistic__lag_3,3.3526301835322207e-06
week_number__ar_coefficient__coeff_1__k_10,3.3517802173493803e-06
"T [°C]__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)",3.337316006725974e-06
"min. rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_2",3.31489125191455e-06
"povp. T [°C]__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",3.3129870345891547e-06
energija uvb [mW/m2]__spkt_welch_density__coeff_2,3.3043875796548768e-06
"rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",3.3030959369930172e-06
"max. rel. vla. [%]__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)",3.299732169336299e-06
"energija uvb [mW/m2]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",3.2969738970868967e-06
"rel. vla. [%]__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",3.288407743204159e-06
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0",3.2635716489604973e-06
"max. T [°C]__fft_coefficient__attr_""angle""__coeff_1",3.25777765556992e-06
"energija uvb [mW/m2]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",3.2424430927542016e-06
"week_number__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)",3.2388406508378376e-06
energija uvb [mW/m2]__c3__lag_1,3.2332080027800147e-06
"energija uvb [mW/m2]__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",3.222112719706341e-06
povp. T [°C]__autocorrelation__lag_8,3.2153976564995556e-06
min. rel. vla. [%]__c3__lag_2,3.188644179717581e-06
"T [°C]__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",3.1885530988303127e-06
week_number__energy_ratio_by_chunks__num_segments_10__segment_focus_7,3.1784932693717934e-06
"max. rel. vla. [%]__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)",3.1718351824095538e-06
"T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",3.1654484306674843e-06
energija uvb [mW/m2]__range_count__max_1000000000000.0__min_0,3.1651716500973415e-06
"energija uvb [mW/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",3.1496918110400847e-06
"povp. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4",3.1459953442537136e-06
max. T [°C]__autocorrelation__lag_7,3.1425582770704066e-06
"povp. rel. vla. [%]__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",3.124593148821885e-06
energija uvb [mW/m2]__permutation_entropy__dimension_7__tau_1,3.108661191177001e-06
max. rel. vla. [%]__time_reversal_asymmetry_statistic__lag_1,3.1033682940942555e-06
"povp. T [°C]__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",3.102462224758976e-06
"T [°C]__fft_coefficient__attr_""angle""__coeff_15",3.10165345299169e-06
T [°C]__last_location_of_minimum,3.10078764408779e-06
"max. T [°C]__linear_trend__attr_""slope""",3.1005594208484396e-06
"min. rel. vla. [%]__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)",3.0986812214476942e-06
"max. T [°C]__fft_coefficient__attr_""real""__coeff_14",3.0941449367481254e-06
povp. T [°C]__ratio_beyond_r_sigma__r_2.5,3.058523339370095e-06
"globalno sev. [W/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0",3.0583352638331278e-06
"max. T [°C]__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)",3.025216988438092e-06
"energija uvb [mW/m2]__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",3.0071236985684495e-06
"energija uvb [mW/m2]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",3.0041334067282696e-06
week_number__c3__lag_3,2.9534503148045815e-06
T [°C]__index_mass_quantile__q_0.8,2.941624484011472e-06
"max. rel. vla. [%]__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)",2.9279367550330186e-06
"energija uvb [mW/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4",2.924898196036165e-06
"min. T [°C]__fft_coefficient__attr_""real""__coeff_15",2.9164150850571304e-06
"min. T [°C]__linear_trend__attr_""slope""",2.9134450583294633e-06
week_number__sum_of_reoccurring_data_points,2.8973911917399353e-06
"week_number__fft_coefficient__attr_""angle""__coeff_9",2.8957243577874283e-06
"povp. rel. vla. [%]__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",2.8814842372986564e-06
week_number__mean_n_absolute_max__number_of_maxima_7,2.880588575865554e-06
"min. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4",2.878392206990197e-06
"max. T [°C]__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",2.875919752901764e-06
"rel. vla. [%]__fft_coefficient__attr_""angle""__coeff_15",2.869445784570367e-06
max. rel. vla. [%]__quantile__q_0.1,2.859296322484329e-06
"globalno sev. [W/m2]__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",2.8500063991203683e-06
"min. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4",2.8240834595851922e-06
energija uvb [mW/m2]__range_count__max_1__min_-1,2.822551389349348e-06
"min. rel. vla. [%]__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",2.8134573636522597e-06
"max. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",2.7992988763045183e-06
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0",2.7974580820275448e-06
povp. T [°C]__index_mass_quantile__q_0.4,2.7913347301091968e-06
rel. vla. [%]__first_location_of_maximum,2.7667356531360498e-06
T [°C]__time_reversal_asymmetry_statistic__lag_3,2.7661423671953276e-06
povp. T [°C]__length,2.7496303667003422e-06
"week_number__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",2.734769333458685e-06
"rel. vla. [%]__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)",2.7335484777622265e-06
"globalno sev. [W/m2]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2",2.712002664217163e-06
"min. rel. vla. [%]__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)",2.7117494917814623e-06
"min. rel. vla. [%]__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",2.7003497765534767e-06
povp. T [°C]__last_location_of_maximum,2.688702494599529e-06
"energija uvb [mW/m2]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",2.6832414869052588e-06
povp. T [°C]__fourier_entropy__bins_2,2.6689702924097624e-06
energija uvb [mW/m2]__sum_values,2.668526635875527e-06
"energija uvb [mW/m2]__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",2.6578522959013026e-06
T [°C]__count_below_mean,2.643831867850319e-06
povp. rel. vla. [%]__range_count__max_1000000000000.0__min_0,2.643604060551473e-06
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",2.6231796898541917e-06
"min. rel. vla. [%]__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",2.6095646641617203e-06
globalno sev. [W/m2]__number_peaks__n_3,2.6060922236455723e-06
T [°C]__number_cwt_peaks__n_1,2.598412127459866e-06
količina padavin [mm]__spkt_welch_density__coeff_8,2.5939168036705116e-06
"povp. T [°C]__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",2.592834791732102e-06
"min. T [°C]__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",2.5887201169169958e-06
"rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2",2.5843919498607825e-06
rel. vla. [%]__index_mass_quantile__q_0.8,2.5799040361452737e-06
week_number__mean,2.567078200207686e-06
"energija uvb [mW/m2]__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",2.5543749944146343e-06
"max. rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_0",2.5542581003703324e-06
rel. vla. [%]__range_count__max_1000000000000.0__min_0,2.5482439081314185e-06
week_number__index_mass_quantile__q_0.9,2.529529997792431e-06
"min. rel. vla. [%]__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",2.525114588082202e-06
"min. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",2.5116951925338196e-06
"max. T [°C]__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",2.505576978807891e-06
energija uvb [mW/m2]__symmetry_looking__r_0.35000000000000003,2.4917889057422273e-06
"week_number__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)",2.4885564921893283e-06
"povp. T [°C]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",2.478173413298961e-06
"rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",2.47120808377339e-06
min. rel. vla. [%]__index_mass_quantile__q_0.3,2.4536096611675633e-06
"max. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",2.444889357571826e-06
"min. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",2.4399529408815507e-06
"globalno sev. [W/m2]__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)",2.4123148855846377e-06
"min. rel. vla. [%]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",2.4093348605278635e-06
"količina padavin [mm]__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",2.406652296958658e-06
povp. T [°C]__count_above_mean,2.406053664452422e-06
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",2.3895643973760524e-06
povp. T [°C]__ratio_beyond_r_sigma__r_2,2.3877723595972154e-06
globalno sev. [W/m2]__permutation_entropy__dimension_4__tau_1,2.3780091065641567e-06
količina padavin [mm]__variation_coefficient,2.376999287858685e-06
energija uvb [mW/m2]__number_cwt_peaks__n_5,2.371813787999243e-06
max. rel. vla. [%]__length,2.370390602772984e-06
min. rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_8,2.3698064451763926e-06
"energija uvb [mW/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2",2.367163482470918e-06
"min. T [°C]__fft_coefficient__attr_""real""__coeff_6",2.3662628887954844e-06
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.2",2.366120658010719e-06
week_number__length,2.3504803916111337e-06
"povp. T [°C]__linear_trend__attr_""pvalue""",2.3495664474524705e-06
energija uvb [mW/m2]__longest_strike_above_mean,2.3440508276104018e-06
"povp. rel. vla. [%]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",2.342672624470948e-06
"min. T [°C]__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",2.337761714847504e-06
"week_number__fft_coefficient__attr_""angle""__coeff_6",2.3213774862817047e-06
"povp. rel. vla. [%]__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)",2.317795746143743e-06
"min. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0",2.3148015153429505e-06
max. T [°C]__index_mass_quantile__q_0.8,2.310719539572014e-06
"min. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0",2.3051753589306035e-06
energija uvb [mW/m2]__c3__lag_2,2.304522280168682e-06
T [°C]__range_count__max_1__min_-1,2.296298469892275e-06
max. T [°C]__large_standard_deviation__r_0.30000000000000004,2.2903534465755204e-06
T [°C]__sum_of_reoccurring_values,2.2699571642730113e-06
"min. T [°C]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",2.259361374796168e-06
"količina padavin [mm]__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",2.2507319810795798e-06
povp. rel. vla. [%]__length,2.2486590002361957e-06
"energija uvb [mW/m2]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4",2.233935065924403e-06
"min. rel. vla. [%]__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",2.225215114576252e-06
"min. T [°C]__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",2.2131844626054918e-06
"max. T [°C]__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)",2.211978218519255e-06
"min. rel. vla. [%]__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",2.2028458748063115e-06
količina padavin [mm]__permutation_entropy__dimension_7__tau_1,2.1966652948853537e-06
"max. rel. vla. [%]__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)",2.194300956110622e-06
"min. T [°C]__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",2.19162677304439e-06
globalno sev. [W/m2]__range_count__max_1000000000000.0__min_0,2.181177670274031e-06
"povp. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",2.175569720844381e-06
"povp. rel. vla. [%]__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",2.1711797024107e-06
week_number__ar_coefficient__coeff_8__k_10,2.1592770061106234e-06
"energija uvb [mW/m2]__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",2.155085120899003e-06
"max. rel. vla. [%]__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",2.153929176205867e-06
"količina padavin [mm]__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",2.11640592505327e-06
"globalno sev. [W/m2]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",2.1151293267452477e-06
"globalno sev. [W/m2]__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)",2.1147006840586005e-06
"min. T [°C]__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",2.11220814519389e-06
max. T [°C]__symmetry_looking__r_0.1,2.1031878985091985e-06
"rel. vla. [%]__fft_coefficient__attr_""real""__coeff_0",2.0968529655592575e-06
"min. rel. vla. [%]__fft_aggregated__aggtype_""centroid""",2.0868581180885533e-06
povp. T [°C]__range_count__max_1000000000000.0__min_0,2.082993509787354e-06
povp. T [°C]__quantile__q_0.9,2.0583113219400733e-06
"globalno sev. [W/m2]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",2.0471411235424764e-06
"max. T [°C]__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",2.045375151944784e-06
"week_number__fft_coefficient__attr_""real""__coeff_0",2.028170567405729e-06
"week_number__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",2.023035196909038e-06
min. T [°C]__absolute_maximum,2.017038656212669e-06
min. T [°C]__index_mass_quantile__q_0.8,2.004742519289423e-06
max. T [°C]__length,1.9818005688968162e-06
"količina padavin [mm]__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",1.9728543925946874e-06
"količina padavin [mm]__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",1.967798472348445e-06
max. T [°C]__symmetry_looking__r_0.15000000000000002,1.9666459433972867e-06
week_number__ar_coefficient__coeff_6__k_10,1.9608545758227775e-06
količina padavin [mm]__range_count__max_1000000000000.0__min_0,1.953016349188589e-06
rel. vla. [%]__index_mass_quantile__q_0.1,1.9517270719076927e-06
"T [°C]__fft_coefficient__attr_""angle""__coeff_16",1.947369016437331e-06
"energija uvb [mW/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2",1.947218743031594e-06
količina padavin [mm]__value_count__value_0,1.9470641058524418e-06
"week_number__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",1.9423383385811666e-06
max. rel. vla. [%]__number_peaks__n_1,1.9289743729039395e-06
"min. T [°C]__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",1.9224607954619735e-06
"min. T [°C]__fft_coefficient__attr_""real""__coeff_16",1.919465561088627e-06
week_number__quantile__q_0.2,1.9181865939344324e-06
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0",1.8916799501626053e-06
min. T [°C]__kurtosis,1.8836061236099107e-06
rel. vla. [%]__length,1.8800513215324152e-06
max. rel. vla. [%]__symmetry_looking__r_0.1,1.875198707634664e-06
"max. T [°C]__linear_trend__attr_""intercept""",1.8751122896994705e-06
T [°C]__longest_strike_below_mean,1.8702633523431101e-06
min. rel. vla. [%]__symmetry_looking__r_0.1,1.8650462395021997e-06
globalno sev. [W/m2]__number_cwt_peaks__n_5,1.8521804474437815e-06
"energija uvb [mW/m2]__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",1.8491713947520221e-06
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4",1.847495557143108e-06
energija uvb [mW/m2]__fourier_entropy__bins_2,1.836146732169237e-06
"energija uvb [mW/m2]__fft_coefficient__attr_""real""__coeff_14",1.8304520286867927e-06
"max. T [°C]__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",1.8214244019030628e-06
povp. rel. vla. [%]__number_peaks__n_1,1.817156976793379e-06
"povp. T [°C]__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)",1.8122672855397703e-06
"min. T [°C]__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)",1.8031227999907428e-06
"rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",1.7940144812695157e-06
week_number__root_mean_square,1.785483583922868e-06
"rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_13",1.7830835134117274e-06
week_number__quantile__q_0.8,1.7766662002936662e-06
"rel. vla. [%]__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",1.7718204522528757e-06
"min. T [°C]__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",1.7573732547156277e-06
"min. T [°C]__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",1.7370116319870975e-06
"week_number__linear_trend__attr_""intercept""",1.7348424990037521e-06
"T [°C]__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",1.7330272731548263e-06
"energija uvb [mW/m2]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4",1.7303350255774053e-06
energija uvb [mW/m2]__permutation_entropy__dimension_4__tau_1,1.6975877251629523e-06
"min. rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",1.6971309652061077e-06
min. rel. vla. [%]__standard_deviation,1.6888820308586389e-06
povp. T [°C]__autocorrelation__lag_9,1.6868554155853591e-06
"max. rel. vla. [%]__fft_aggregated__aggtype_""variance""",1.6747884080236726e-06
"globalno sev. [W/m2]__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)",1.6737716199669964e-06
min. rel. vla. [%]__variance,1.6706287076630138e-06
količina padavin [mm]__partial_autocorrelation__lag_4,1.6625240504300083e-06
max. T [°C]__standard_deviation,1.6556503486909658e-06
"max. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6",1.6555476986844514e-06
"max. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4",1.6451890936788743e-06
"max. T [°C]__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",1.636864360538928e-06
"globalno sev. [W/m2]__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",1.6031428407094764e-06
količina padavin [mm]__lempel_ziv_complexity__bins_10,1.5978934783413511e-06
"rel. vla. [%]__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)",1.5969686377424351e-06
"povp. T [°C]__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)",1.593822393470081e-06
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",1.590910518302786e-06
T [°C]__number_peaks__n_1,1.5855344383577438e-06
"min. rel. vla. [%]__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)",1.552203119167797e-06
globalno sev. [W/m2]__large_standard_deviation__r_0.25,1.5511092715471428e-06
T [°C]__range_count__max_1000000000000.0__min_0,1.5495832792211505e-06
"rel. vla. [%]__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",1.5413302213652129e-06
energija uvb [mW/m2]__symmetry_looking__r_0.5,1.5303572368999722e-06
energija uvb [mW/m2]__partial_autocorrelation__lag_1,1.5196106069395043e-06
week_number__maximum,1.5104886083070987e-06
max. T [°C]__number_peaks__n_5,1.5100092801930008e-06
globalno sev. [W/m2]__count_above_mean,1.5044246908509781e-06
"globalno sev. [W/m2]__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0",1.4982803762346532e-06
"energija uvb [mW/m2]__fft_coefficient__attr_""imag""__coeff_1",1.4859981863083033e-06
min. T [°C]__symmetry_looking__r_0.1,1.4808295255123183e-06
"globalno sev. [W/m2]__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)",1.4742010351132164e-06
max. T [°C]__number_peaks__n_3,1.47265124040151e-06
week_number__quantile__q_0.6,1.4706151831003925e-06
povp. rel. vla. [%]__number_cwt_peaks__n_1,1.4697364333286225e-06
"globalno sev. [W/m2]__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)",1.453179196060005e-06
"max. rel. vla. [%]__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)",1.4410328340067984e-06
"week_number__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",1.4343433024633469e-06
energija uvb [mW/m2]__cid_ce__normalize_False,1.4166131696211192e-06
"povp. rel. vla. [%]__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",1.4114880014025276e-06
energija uvb [mW/m2]__symmetry_looking__r_0.15000000000000002,1.4103820889007805e-06
globalno sev. [W/m2]__longest_strike_above_mean,1.383084560355802e-06
"energija uvb [mW/m2]__fft_coefficient__attr_""abs""__coeff_1",1.3800164671490827e-06
min. T [°C]__mean_change,1.374071096770557e-06
T [°C]__sum_of_reoccurring_data_points,1.372318872940582e-06
"min. T [°C]__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)",1.3709426700883096e-06
"max. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",1.3591671309862407e-06
T [°C]__ratio_beyond_r_sigma__r_3,1.3507682902059211e-06
povp. T [°C]__absolute_sum_of_changes,1.3457172336736655e-06
min. rel. vla. [%]__abs_energy,1.343859254858703e-06
"energija uvb [mW/m2]__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",1.3380356768677463e-06
"povp. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_15",1.3233404374158798e-06
"week_number__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",1.3230577344785614e-06
energija uvb [mW/m2]__symmetry_looking__r_0.1,1.3180568367926408e-06
"količina padavin [mm]__fft_coefficient__attr_""abs""__coeff_7",1.3084707739827537e-06
min. rel. vla. [%]__ratio_beyond_r_sigma__r_3,1.3034623855971029e-06
"week_number__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",1.2718770508996267e-06
"T [°C]__fft_coefficient__attr_""real""__coeff_16",1.2591633075373413e-06
"T [°C]__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)",1.2527302358832245e-06
"week_number__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",1.2470643122117688e-06
week_number__c3__lag_2,1.2357628694225438e-06
povp. T [°C]__sum_values,1.2311508152053773e-06
max. rel. vla. [%]__number_cwt_peaks__n_5,1.230198258982457e-06
week_number__lempel_ziv_complexity__bins_10,1.2192686325331427e-06
"globalno sev. [W/m2]__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)",1.214443843720014e-06
"rel. vla. [%]__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)",1.2123076627258525e-06
povp. T [°C]__autocorrelation__lag_3,1.211464231535075e-06
